Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2025-02-02,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-02,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-02,Śniadanie,"Melvit Platki Owsiane Gorskie","50x g",50,187,6.5,6.5,,3.35,0.6,0,0,0,0,30.5,0.8,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
2025-02-02,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2025-02-02,"II śniadanie",Mandarynka,"100x g",100,45,0.6,0.6,,0.2,0.02,0.03,0.04,0.01,0.03,11.2,9.2,0,1.9,,21,16,0.11,0.02,,0.07,,0,30.8,0,0.2,0.2,,0.07,18,0.8,17,0.05,189,,1.2,30,0.3,0
2025-02-02,"II śniadanie",Banan,"130x g",130,126.1,1.3,1.3,0,0.39,0.156,0.039,0.078,0.026,0.052,28.34,24.96,0,2.21,0,28.6,10.4,0.052,0.13,0.481,0.468,,0,11.7,0,0.351,0.65,0.65,0.234,26,3.64,42.9,0.13,513.5,1.352,1.3,7.8,0.52,0
2025-02-02,"II śniadanie",Marchew,"100x g",100,33,1,1,,0.2,0.04,0,0.12,0.02,0.1,8.7,5,,3.6,,32,1656,0.05,0.05,,0.15,,,3.4,,0.51,0.45,13.2,0.34,32,3,16,0.1,282,,82,36,0.5,0.21
2025-02-02,"II śniadanie",Marchew,"100x g",100,33,1,1,,0.2,0.04,0,0.12,0.02,0.1,8.7,5,,3.6,,32,1656,0.05,0.05,,0.15,,,3.4,,0.51,0.45,13.2,0.34,32,3,16,0.1,282,,82,36,0.5,0.21
2025-02-02,Obiad,"Mięso z piersi kurczaka","185x g",185,183.15,39.775,0,39.775,2.405,0.555,0.555,0.555,,,0,0,107.3,0,,22.2,11.1,0.185,0.37,,1.11,,0.74,0,0,0.555,22.94,,0.925,444,0,61.05,0,712.25,,101.75,9.25,0.74,
2025-02-02,Obiad,"Rema 1000 Raps- og Olivenolje","5x g",5,41.4,0,,,4.6,0.38,3.05,1.3,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-02,Obiad,"Kasza gryczana ekologiczna","45x g",45,160.65,2.79,5.67,0,1.395,0.27,,,,,33.3,0.09,,2.655,,,,,,,,,,,,,,,,,,,,,,,,,0.0045
2025-02-02,Obiad,"Kapusta kiszona","155x g",155,31,1.705,,,0.31,,,,,,3.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-02,Przekąska,"Tine mleko ekstra lett","250x ml",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2025-02-02,Kolacja,"Pomidorki koktajlowe","65x g",65,11.7,0.455,,,0.13,,,,,,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-02,Kolacja,"Ogórek zielony","80x g",80,11.2,0.56,0.56,,0.08,0.024,0,0.032,0.016,0.016,2.32,0,0,0.4,,12,22.4,0.024,0.032,,0.032,,,6.4,0,0.128,0.152,13.12,0.192,18.4,2.32,6.4,0.088,100,,8.96,12,0.16,0.024
2025-02-02,Kolacja,"Papryka czerwona","70x g",70,22.4,0.91,0.91,,0.35,0.07,0.014,0.196,0.07,0.126,4.62,3.22,,1.4,,36.4,369.6,0.028,0.084,,0.315,,,100.8,,2.03,1.12,3.43,0.182,21.7,0.7,7.7,0.056,178.5,,2.24,9.1,0.42,0.007
2025-02-02,Kolacja,"Oliwki czarne","25x g",25,33.25,0.125,,,3.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-02,Kolacja,Mozzarella,"36x g",36,84.24,6.12,,,6.48,4.68,,,,,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216
2025-02-02,Kolacja,"Yogurth Natural (tine)","120x g",120,82.8,4.92,,,4.08,2.76,,,,,6.72,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12
2025-02-02,Kolacja,"Grzanki domowe","15x g",15,43.11,1.34,1.34,0,0.8,0.13,0.45,0.19,0.01,0.18,7.82,0.07,0,0.39,,4.42,,0.03,0.01,,0.02,,0,0,0,0.15,0.25,,0.16,14.41,0.03,4.32,0.02,19.73,,65.27,2.3,0.19,0.16
2025-02-02,Kolacja,Ruccula,"20x g",20,5.6,0.52,,,0.14,0.02,,,,,0.4,0.4,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,0.02
2025-02-02,Kolacja,"Rema 1000 Raps- og Olivenolje","4x g",4,33.12,0,,,3.68,0.304,2.44,1.04,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-02,Kolacja,"Sos grecki","4x g",4,14.85,0,0,0,1.63,0.24,0.95,0.14,0.01,0.13,0.04,0.02,0,0,,0,0,0,0,,0,,0,0,0,0.16,0,,0,0.01,0.07,0.02,0,0,0,0.01,0.06,0.01,0.01
2025-02-03,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2025-02-03,Śniadanie,"Blåbar freskfryset","50x g",50,25.5,0.5,,,0.45,,,,,,3.75,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-03,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,Śniadanie,"Melvit Platki Owsiane Gorskie","50x g",50,187,6.5,6.5,,3.35,0.6,0,0,0,0,30.5,0.8,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
2025-02-03,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2025-02-03,"II śniadanie",Banan,"140x g",140,135.8,1.4,1.4,0,0.42,0.168,0.042,0.084,0.028,0.056,30.52,26.88,0,2.38,0,30.8,11.2,0.056,0.14,0.518,0.504,,0,12.6,0,0.378,0.7,0.7,0.252,28,3.92,46.2,0.14,553,1.456,1.4,8.4,0.56,0
2025-02-03,"II śniadanie",Mandarynka,"85x g",85,38.25,0.51,0.51,,0.17,0.017,0.0255,0.034,0.0085,0.0255,9.52,7.82,0,1.615,,17.85,13.6,0.0935,0.017,,0.0595,,0,26.18,0,0.17,0.17,,0.0595,15.3,0.68,14.45,0.0425,160.65,,1.02,25.5,0.255,0
2025-02-03,"II śniadanie",Marchew,"60x g",60,19.8,0.6,0.6,,0.12,0.024,0,0.072,0.012,0.06,5.22,3,,2.16,,19.2,993.6,0.03,0.03,,0.09,,,2.04,,0.306,0.27,7.92,0.204,19.2,1.8,9.6,0.06,169.2,,49.2,21.6,0.3,0.126
2025-02-03,"II śniadanie",Marchew,"90x g",90,29.7,0.9,0.9,,0.18,0.036,0,0.108,0.018,0.09,7.83,4.5,,3.24,,28.8,1490.4,0.045,0.045,,0.135,,,3.06,,0.459,0.405,11.88,0.306,28.8,2.7,14.4,0.09,253.8,,73.8,32.4,0.45,0.189
2025-02-03,"II śniadanie",Mandarynka,"100x g",100,45,0.6,0.6,,0.2,0.02,0.03,0.04,0.01,0.03,11.2,9.2,0,1.9,,21,16,0.11,0.02,,0.07,,0,30.8,0,0.2,0.2,,0.07,18,0.8,17,0.05,189,,1.2,30,0.3,0
2025-02-03,Obiad,"Mięso z piersi kurczaka","200x g",200,198,43,0,43,2.6,0.6,0.6,0.6,,,0,0,116,0,,24,12,0.2,0.4,,1.2,,0.8,0,0,0.6,24.8,,1,480,0,66,0,770,,110,10,0.8,
2025-02-03,Obiad,"Rema 1000 Raps- og Olivenolje","5x g",5,41.4,0,,,4.6,0.38,3.05,1.3,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-03,Obiad,"Kasza gryczana ekologiczna","50x g",50,178.5,3.1,6.3,0,1.55,0.3,,,,,37,0.1,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2025-02-03,Obiad,"Kapusta kiszona","155x g",155,31,1.705,,,0.31,,,,,,3.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,Kolacja,"Pomidorki koktajlowe","65x g",65,11.7,0.455,,,0.13,,,,,,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,Kolacja,"Ogórek zielony","80x g",80,11.2,0.56,0.56,,0.08,0.024,0,0.032,0.016,0.016,2.32,0,0,0.4,,12,22.4,0.024,0.032,,0.032,,,6.4,0,0.128,0.152,13.12,0.192,18.4,2.32,6.4,0.088,100,,8.96,12,0.16,0.024
2025-02-03,Kolacja,"Papryka czerwona","70x g",70,22.4,0.91,0.91,,0.35,0.07,0.014,0.196,0.07,0.126,4.62,3.22,,1.4,,36.4,369.6,0.028,0.084,,0.315,,,100.8,,2.03,1.12,3.43,0.182,21.7,0.7,7.7,0.056,178.5,,2.24,9.1,0.42,0.007
2025-02-03,Kolacja,"Oliwki czarne","25x g",25,33.25,0.125,,,3.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,Kolacja,Mozzarella,"36x g",36,84.24,6.12,,,6.48,4.68,,,,,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216
2025-02-03,Kolacja,"Yogurth Natural (tine)","120x g",120,82.8,4.92,,,4.08,2.76,,,,,6.72,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12
2025-02-03,Kolacja,"Grzanki domowe","15x g",15,43.11,1.34,1.34,0,0.8,0.13,0.45,0.19,0.01,0.18,7.82,0.07,0,0.39,,4.42,,0.03,0.01,,0.02,,0,0,0,0.15,0.25,,0.16,14.41,0.03,4.32,0.02,19.73,,65.27,2.3,0.19,0.16
2025-02-03,Kolacja,Ruccula,"20x g",20,5.6,0.52,,,0.14,0.02,,,,,0.4,0.4,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,0.02
2025-02-03,Kolacja,"Rema 1000 Raps- og Olivenolje","4x g",4,33.12,0,,,3.68,0.304,2.44,1.04,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-03,Kolacja,"Sos grecki","4x g",4,14.85,0,0,0,1.63,0.24,0.95,0.14,0.01,0.13,0.04,0.02,0,0,,0,0,0,0,,0,,0,0,0,0.16,0,,0,0.01,0.07,0.02,0,0,0,0.01,0.06,0.01,0.01
2025-02-04,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2025-02-04,Śniadanie,"Blåbar freskfryset","50x g",50,25.5,0.5,,,0.45,,,,,,3.75,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-04,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,Śniadanie,"Melvit Platki Owsiane Gorskie","50x g",50,187,6.5,6.5,,3.35,0.6,0,0,0,0,30.5,0.8,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
2025-02-04,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2025-02-04,"II śniadanie",Marchew,"90x g",90,29.7,0.9,0.9,,0.18,0.036,0,0.108,0.018,0.09,7.83,4.5,,3.24,,28.8,1490.4,0.045,0.045,,0.135,,,3.06,,0.459,0.405,11.88,0.306,28.8,2.7,14.4,0.09,253.8,,73.8,32.4,0.45,0.189
2025-02-04,"II śniadanie",Mandarynka,"85x g",85,38.25,0.51,0.51,,0.17,0.017,0.0255,0.034,0.0085,0.0255,9.52,7.82,0,1.615,,17.85,13.6,0.0935,0.017,,0.0595,,0,26.18,0,0.17,0.17,,0.0595,15.3,0.68,14.45,0.0425,160.65,,1.02,25.5,0.255,0
2025-02-04,"II śniadanie",Banan,"120x g",120,116.4,1.2,1.2,0,0.36,0.144,0.036,0.072,0.024,0.048,26.16,23.04,0,2.04,0,26.4,9.6,0.048,0.12,0.444,0.432,,0,10.8,0,0.324,0.6,0.6,0.216,24,3.36,39.6,0.12,474,1.248,1.2,7.2,0.48,0
2025-02-04,"II śniadanie",Mandarynka,"85x g",85,38.25,0.51,0.51,,0.17,0.017,0.0255,0.034,0.0085,0.0255,9.52,7.82,0,1.615,,17.85,13.6,0.0935,0.017,,0.0595,,0,26.18,0,0.17,0.17,,0.0595,15.3,0.68,14.45,0.0425,160.65,,1.02,25.5,0.255,0
2025-02-04,"II śniadanie",Marchew,"60x g",60,19.8,0.6,0.6,,0.12,0.024,0,0.072,0.012,0.06,5.22,3,,2.16,,19.2,993.6,0.03,0.03,,0.09,,,2.04,,0.306,0.27,7.92,0.204,19.2,1.8,9.6,0.06,169.2,,49.2,21.6,0.3,0.126
2025-02-04,Obiad,"Mięso z piersi kurczaka","150x g",150,148.5,32.25,0,32.25,1.95,0.45,0.45,0.45,,,0,0,87,0,,18,9,0.15,0.3,,0.9,,0.6,0,0,0.45,18.6,,0.75,360,0,49.5,0,577.5,,82.5,7.5,0.6,
2025-02-04,Obiad,"Rema 1000 Raps- og Olivenolje","4x g",4,33.12,0,,,3.68,0.304,2.44,1.04,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-04,Obiad,"Kasza gryczana ekologiczna","50x g",50,178.5,3.1,6.3,0,1.55,0.3,,,,,37,0.1,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2025-02-04,Obiad,"Kapusta kiszona","155x g",155,31,1.705,,,0.31,,,,,,3.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,Przekąska,"Jogurt grecki z miodem i orzechami","1x opakowanie",160,243.2,10.72,,,8,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,Kolacja,"Tine mleko ekstra lett","250x ml",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2025-02-04,Kolacja,Banan,"100x g",100,97,1,1,0,0.3,0.12,0.03,0.06,0.02,0.04,21.8,19.2,0,1.7,0,22,8,0.04,0.1,0.37,0.36,,0,9,0,0.27,0.5,0.5,0.18,20,2.8,33,0.1,395,1.04,1,6,0.4,0
2025-02-05,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2025-02-05,Śniadanie,"Blåbar freskfryset","50x g",50,25.5,0.5,,,0.45,,,,,,3.75,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-05,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,Śniadanie,"Melvit Platki Owsiane Gorskie","50x g",50,187,6.5,6.5,,3.35,0.6,0,0,0,0,30.5,0.8,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
2025-02-05,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2025-02-05,"II śniadanie",Mandarynka,"85x g",85,38.25,0.51,0.51,,0.17,0.017,0.0255,0.034,0.0085,0.0255,9.52,7.82,0,1.615,,17.85,13.6,0.0935,0.017,,0.0595,,0,26.18,0,0.17,0.17,,0.0595,15.3,0.68,14.45,0.0425,160.65,,1.02,25.5,0.255,0
2025-02-05,"II śniadanie",Banan,"105x g",105,101.85,1.05,1.05,0,0.315,0.126,0.0315,0.063,0.021,0.042,22.89,20.16,0,1.785,0,23.1,8.4,0.042,0.105,0.3885,0.378,,0,9.45,0,0.2835,0.525,0.525,0.189,21,2.94,34.65,0.105,414.75,1.092,1.05,6.3,0.42,0
2025-02-05,"II śniadanie",Marchew,"105x g",105,34.65,1.05,1.05,,0.21,0.042,0,0.126,0.021,0.105,9.135,5.25,,3.78,,33.6,1738.8,0.0525,0.0525,,0.1575,,,3.57,,0.5355,0.4725,13.86,0.357,33.6,3.15,16.8,0.105,296.1,,86.1,37.8,0.525,0.2205
2025-02-05,Obiad,"Mięso z piersi kurczaka","220x g",220,217.8,47.3,0,47.3,2.86,0.66,0.66,0.66,,,0,0,127.6,0,,26.4,13.2,0.22,0.44,,1.32,,0.88,0,0,0.66,27.28,,1.1,528,0,72.6,0,847,,121,11,0.88,
2025-02-05,Obiad,"Rema 1000 Raps- og Olivenolje","5x g",5,41.4,0,,,4.6,0.38,3.05,1.3,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-05,Obiad,"Czaniecki Makaron 5 jajeczny tasiemka walcowana 500 g","50x g",50,185.5,6.5,,,1.85,0.5,,,,,35,1.45,,1.3,,,,,,,,,,,,,,,,,,,,,,20,,,0.03
2025-02-05,Obiad,"Borówka brusznica","100x g",100,44,0.7,,,0.6,,,,,,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,Przekąska,"Pomidorki koktajlowe","65x g",65,11.7,0.455,,,0.13,,,,,,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,Przekąska,"Ogórek zielony","75x g",75,10.5,0.525,0.525,,0.075,0.0225,0,0.03,0.015,0.015,2.175,0,0,0.375,,11.25,21,0.0225,0.03,,0.03,,,6,0,0.12,0.1425,12.3,0.18,17.25,2.175,6,0.0825,93.75,,8.4,11.25,0.15,0.0225
2025-02-05,Przekąska,"Papryka czerwona","65x g",65,20.8,0.845,0.845,,0.325,0.065,0.013,0.182,0.065,0.117,4.29,2.99,,1.3,,33.8,343.2,0.026,0.078,,0.2925,,,93.6,,1.885,1.04,3.185,0.169,20.15,0.65,7.15,0.052,165.75,,2.08,8.45,0.39,0.0065
2025-02-05,Przekąska,"Oliwki czarne","25x g",25,33.25,0.125,,,3.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,Przekąska,Mozzarella,"36x g",36,84.24,6.12,,,6.48,4.68,,,,,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216
2025-02-05,Przekąska,"Yogurth Natural (tine)","100x g",100,69,4.1,,,3.4,2.3,,,,,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
2025-02-05,Przekąska,"Grzanki domowe","15x g",15,43.11,1.34,1.34,0,0.8,0.13,0.45,0.19,0.01,0.18,7.82,0.07,0,0.39,,4.42,,0.03,0.01,,0.02,,0,0,0,0.15,0.25,,0.16,14.41,0.03,4.32,0.02,19.73,,65.27,2.3,0.19,0.16
2025-02-05,Przekąska,Ruccula,"20x g",20,5.6,0.52,,,0.14,0.02,,,,,0.4,0.4,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,0.02
2025-02-05,Przekąska,"Knorr Sos sałatkowy musztardowo-miodowy 8 g","4x g",4,17.3332,0.0668,,,1.8668,0.2668,,,,0,0.1732,0.12,,0.0668,,,,,,,,,,,,,,,,,,,,,,,,,0.052
2025-02-05,Przekąska,"Rema 1000 Raps- og Olivenolje","4x g",4,33.12,0,,,3.68,0.304,2.44,1.04,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-05,Przekąska,"Gilde stjerne bacon","22x g",22,66.22,3.08,,,5.94,2.134,,,,,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2025-02-05,Kolacja,"Tine mleko ekstra lett","250x ml",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2025-02-06,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2025-02-06,Śniadanie,"Blåbar freskfryset","50x g",50,25.5,0.5,,,0.45,,,,,,3.75,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2025-02-06,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,Śniadanie,"Melvit Platki Owsiane Gorskie","50x g",50,187,6.5,6.5,,3.35,0.6,0,0,0,0,30.5,0.8,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
2025-02-06,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2025-02-06,"II śniadanie",Mandarynka,"85x g",85,38.25,0.51,0.51,,0.17,0.017,0.0255,0.034,0.0085,0.0255,9.52,7.82,0,1.615,,17.85,13.6,0.0935,0.017,,0.0595,,0,26.18,0,0.17,0.17,,0.0595,15.3,0.68,14.45,0.0425,160.65,,1.02,25.5,0.255,0
2025-02-06,"II śniadanie",Banan,"120x g",120,116.4,1.2,1.2,0,0.36,0.144,0.036,0.072,0.024,0.048,26.16,23.04,0,2.04,0,26.4,9.6,0.048,0.12,0.444,0.432,,0,10.8,0,0.324,0.6,0.6,0.216,24,3.36,39.6,0.12,474,1.248,1.2,7.2,0.48,0
2025-02-06,"II śniadanie",Brokuły,"400x g",400,124,12,12,,1.6,0.2,0.08,0.56,0.44,0.12,20.8,9.2,,10,,476,612,0.28,0.48,2,0.64,,0,332,0,5.2,2.4,406.4,1.6,264,60,92,0.12,1540,10,28.8,192,3.6,0.08
2025-02-06,"II śniadanie",Marchew,"105x g",105,34.65,1.05,1.05,,0.21,0.042,0,0.126,0.021,0.105,9.135,5.25,,3.78,,33.6,1738.8,0.0525,0.0525,,0.1575,,,3.57,,0.5355,0.4725,13.86,0.357,33.6,3.15,16.8,0.105,296.1,,86.1,37.8,0.525,0.2205
2025-02-06,"II śniadanie",Mandarynka,"80x g",80,36,0.48,0.48,,0.16,0.016,0.024,0.032,0.008,0.024,8.96,7.36,0,1.52,,16.8,12.8,0.088,0.016,,0.056,,0,24.64,0,0.16,0.16,,0.056,14.4,0.64,13.6,0.04,151.2,,0.96,24,0.24,0
2025-02-06,Obiad,"Mięso z piersi kurczaka","220x g",220,217.8,47.3,0,47.3,2.86,0.66,0.66,0.66,,,0,0,127.6,0,,26.4,13.2,0.22,0.44,,1.32,,0.88,0,0,0.66,27.28,,1.1,528,0,72.6,0,847,,121,11,0.88,
