Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2024-01-03,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2024-01-03,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-01-03,"II śniadanie",Marchew,"100x g",100,33,1,1,,0.2,0.04,0,0.12,0.02,0.1,8.7,5,,3.6,,32,1656,0.05,0.05,,0.15,,,3.4,,0.51,0.45,13.2,0.34,32,3,16,0.1,282,,82,36,0.5,0.21
2024-01-03,"II śniadanie",Banan,"170x g",170,164.9,1.7,1.7,0,0.51,0.204,0.051,0.102,0.034,0.068,39.95,32.64,0,2.89,0,37.4,13.6,0.068,0.17,0.629,0.612,,0,15.3,0,0.459,0.85,0.85,0.306,34,4.76,56.1,0.17,671.5,1.768,1.7,10.2,0.68,0
2024-01-03,Obiad,Ziemniaki,"355x g",355,308.85,6.745,6.745,0,0.355,0.0355,0,0.213,0.0355,0.1775,72.775,1.065,,5.68,,53.25,3.55,0.355,0.142,,1.1715,,,39.05,0,0.1775,4.97,,1.2425,216.55,10.65,81.65,0.497,1743.05,,28.4,14.2,2.13,0.071
2024-01-03,Obiad,"Mięso z piersi kurczaka","185x g",185,183.15,39.775,0,39.775,2.405,0.555,0.555,0.555,,,0,0,107.3,0,,22.2,11.1,0.185,0.37,,1.11,,0.74,0,0,0.555,22.94,,0.925,444,0,61.05,0,712.25,,101.75,9.25,0.74,
2024-01-03,Obiad,"Rema 1000 Raps- og Olivenolje","3x g",3,24.84,0,,,2.76,0.228,1.83,0.78,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-03,Obiad,"Ćwikła z chrzaneem","100x g",100,56,1.8,,,0.1,0,,,,,10.3,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2024-01-03,Kolacja,"Mager Cottage cheese","200x g",200,158,26,,,4,2.6,,,,,4.2,4.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.8
2024-01-03,Kolacja,"Tine mleko ekstra lett","460x g",460,170.2,16.1,,,2.3,1.38,,,,,20.7,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46
2024-01-04,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-04,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-01-04,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2024-01-04,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-01-04,"II śniadanie",Marchew,"75x g",75,24.75,0.75,0.75,,0.15,0.03,0,0.09,0.015,0.075,6.525,3.75,,2.7,,24,1242,0.0375,0.0375,,0.1125,,,2.55,,0.3825,0.3375,9.9,0.255,24,2.25,12,0.075,211.5,,61.5,27,0.375,0.1575
2024-01-04,Obiad,Ziemniaki,"305x g",305,265.35,5.795,5.795,0,0.305,0.0305,0,0.183,0.0305,0.1525,62.525,0.915,,4.88,,45.75,3.05,0.305,0.122,,1.0065,,,33.55,0,0.1525,4.27,,1.0675,186.05,9.15,70.15,0.427,1497.55,,24.4,12.2,1.83,0.061
2024-01-04,Obiad,"Mięso z piersi kurczaka","250x g",250,247.5,53.75,0,53.75,3.25,0.75,0.75,0.75,,,0,0,145,0,,30,15,0.25,0.5,,1.5,,1,0,0,0.75,31,,1.25,600,0,82.5,0,962.5,,137.5,12.5,1,
2024-01-04,Obiad,"Rema 1000 Raps- og Olivenolje","3x g",3,24.84,0,,,2.76,0.228,1.83,0.78,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-04,Obiad,"Ćwikła z chrzaneem","100x g",100,56,1.8,,,0.1,0,,,,,10.3,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2024-01-04,Kolacja,"Asia Flavours Papier do Sajgonek z Tapioka","34x g",34,110.84,0.34,,,0,0,,,0,0,27.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.476
2024-01-04,Kolacja,"Naturell scampi serveringsklar","100x g",100,81,18,,,0.5,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-04,Kolacja,Marchew,"40x g",40,13.2,0.4,0.4,,0.08,0.016,0,0.048,0.008,0.04,3.48,2,,1.44,,12.8,662.4,0.02,0.02,,0.06,,,1.36,,0.204,0.18,5.28,0.136,12.8,1.2,6.4,0.04,112.8,,32.8,14.4,0.2,0.084
2024-01-04,Kolacja,"Ogórek zielony","45x g",45,6.3,0.315,0.315,,0.045,0.0135,0,0.018,0.009,0.009,1.305,0,0,0.225,,6.75,12.6,0.0135,0.018,,0.018,,,3.6,0,0.072,0.0855,7.38,0.108,10.35,1.305,3.6,0.0495,56.25,,5.04,6.75,0.09,0.0135
2024-01-04,Kolacja,"Premium light soy sauce","23x g",23,21.16,1.771,,,0.115,0.023,,,,,3.22,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.956
2024-01-04,Kolacja,"Kapusta pekińska","60x g",60,9.6,0.72,0.72,0,0.12,0.03,0.012,0.066,0.048,0.018,1.92,0.84,0,1.14,,46.2,84,0.024,0.03,,0.138,,0,16.2,0,0.072,0.24,,0.168,22.2,0,9,0.024,90,,5.52,27,0.18,0.012
2024-01-04,Kolacja,Awokado,"105x g",105,177.45,2.1,2.1,0,16.065,1.89,12.0855,1.3965,0.0735,1.323,7.77,1.47,0,3.465,,65.1,7.35,0.1155,0.126,,0.294,,0,8.4,0,1.365,1.995,22.05,0.42,43.05,2.1,40.95,0.189,630,,10.5,11.55,1.05,0.0315
2024-01-04,Kolacja,"Tine mleko ekstra lett","250x g",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2024-01-05,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-05,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-01-05,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-05,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-05,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2024-01-05,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-01-05,"II śniadanie",Banan,"155x g",155,150.35,1.55,1.55,0,0.465,0.186,0.0465,0.093,0.031,0.062,36.425,29.76,0,2.635,0,34.1,12.4,0.062,0.155,0.5735,0.558,,0,13.95,0,0.4185,0.775,0.775,0.279,31,4.34,51.15,0.155,612.25,1.612,1.55,9.3,0.62,0
2024-01-05,"II śniadanie",Jabłko,"190x g",190,95,0.76,0.76,0,0.76,0.076,0.019,0.171,0.019,0.152,22.99,18.43,0,3.8,0,11.4,7.6,0.057,0.057,0.114,0.057,,0,17.48,,0.931,0.323,2.47,0.304,17.1,3.04,5.7,0.076,254.6,0.57,3.8,7.6,0.57,0.019
2024-01-05,Obiad,Fullkornstortillas,"60x g",60,176.4,5.88,,,3.54,0.54,,,,,28.2,0.96,,3.84,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2024-01-05,Obiad,"Mager Cottage cheese","60x g",60,47.4,7.8,,,1.2,0.78,,,,,1.26,1.26,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2024-01-05,Obiad,Awokado,"35x g",35,59.15,0.7,0.7,0,5.355,0.63,4.0285,0.4655,0.0245,0.441,2.59,0.49,0,1.155,,21.7,2.45,0.0385,0.042,,0.098,,0,2.8,0,0.455,0.665,7.35,0.14,14.35,0.7,13.65,0.063,210,,3.5,3.85,0.35,0.0105
2024-01-05,Obiad,"Røkt laks fra osterøy","25x g",25,57.5,6.05,,,3.55,0.8,,,,,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2024-01-05,Przekąska,"Premium light soy sauce","10x g",10,9.2,0.77,,,0.05,0.01,,,,,1.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72
2024-01-05,Przekąska,Marchew,"100x g",100,33,1,1,,0.2,0.04,0,0.12,0.02,0.1,8.7,5,,3.6,,32,1656,0.05,0.05,,0.15,,,3.4,,0.51,0.45,13.2,0.34,32,3,16,0.1,282,,82,36,0.5,0.21
2024-01-05,Przekąska,"Ogórek zielony","35x g",35,4.9,0.245,0.245,,0.035,0.0105,0,0.014,0.007,0.007,1.015,0,0,0.175,,5.25,9.8,0.0105,0.014,,0.014,,,2.8,0,0.056,0.0665,5.74,0.084,8.05,1.015,2.8,0.0385,43.75,,3.92,5.25,0.07,0.0105
2024-01-05,Przekąska,Awokado,"60x g",60,101.4,1.2,1.2,0,9.18,1.08,6.906,0.798,0.042,0.756,4.44,0.84,0,1.98,,37.2,4.2,0.066,0.072,,0.168,,0,4.8,0,0.78,1.14,12.6,0.24,24.6,1.2,23.4,0.108,360,,6,6.6,0.6,0.018
2024-01-05,Przekąska,"Kapusta pekińska","110x g",110,17.6,1.32,1.32,0,0.22,0.055,0.022,0.121,0.088,0.033,3.52,1.54,0,2.09,,84.7,154,0.044,0.055,,0.253,,0,29.7,0,0.132,0.44,,0.308,40.7,0,16.5,0.044,165,,10.12,49.5,0.33,0.022
2024-01-05,Przekąska,"Naturell scampi serveringsklar","72x g",72,58.32,12.96,,,0.36,,,,,,1.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-05,Przekąska,"Asia Flavours Papier do Sajgonek z Tapioka","27x g",27,88.02,0.27,,,0,0,,,0,0,21.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378
2024-01-05,Kolacja,Pomidor,"115x g",115,21.85,1.035,1.035,0,0.23,0.0575,0.023,0.138,0.0115,0.1265,4.715,3.22,0,1.38,0,44.85,123.05,0.069,0.046,0.1035,0.1725,2.3,0,26.45,0,1.403,1.15,9.085,0.299,24.15,1.265,9.2,0.069,324.3,0.345,9.2,10.35,0.575,0.023
2024-01-05,Kolacja,"Mager Cottage cheese","110x g",110,86.9,14.3,,,2.2,1.43,,,,,2.31,2.31,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.44
2024-01-05,Kolacja,"Tine mleko ekstra lett","250x g",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2024-01-06,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-01-06,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-06,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-06,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2024-01-06,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-01-06,"II śniadanie",Banan,"140x g",140,135.8,1.4,1.4,0,0.42,0.168,0.042,0.084,0.028,0.056,32.9,26.88,0,2.38,0,30.8,11.2,0.056,0.14,0.518,0.504,,0,12.6,0,0.378,0.7,0.7,0.252,28,3.92,46.2,0.14,553,1.456,1.4,8.4,0.56,0
2024-01-06,"II śniadanie",Jabłko,"190x g",190,95,0.76,0.76,0,0.76,0.076,0.019,0.171,0.019,0.152,22.99,18.43,0,3.8,0,11.4,7.6,0.057,0.057,0.114,0.057,,0,17.48,,0.931,0.323,2.47,0.304,17.1,3.04,5.7,0.076,254.6,0.57,3.8,7.6,0.57,0.019
2024-01-06,Obiad,"Mięso z piersi kurczaka","255x g",255,252.45,54.825,0,54.825,3.315,0.765,0.765,0.765,,,0,0,147.9,0,,30.6,15.3,0.255,0.51,,1.53,,1.02,0,0,0.765,31.62,,1.275,612,0,84.15,0,981.75,,140.25,12.75,1.02,
2024-01-06,Obiad,"Rema 1000 Raps- og Olivenolje","8x g",8,66.24,0,,,7.36,0.608,4.88,2.08,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-06,Obiad,"Medium Egg Noodles - 6 Nests","50x g",50,177.5,1.9,,,0.65,0.15,,,,,36,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2024-01-06,Obiad,Cebula,"80x g",80,26.4,1.12,1.12,0,0.32,0.088,0.032,0.136,0.016,0.12,5.52,4.08,0,1.36,,13.6,1.6,0.024,0.024,,0.08,,0,4.8,0,0.096,0.16,0.32,0.192,11.2,1.44,6.4,0.048,96.8,,4.8,20,0.4,0.016
2024-01-06,Obiad,"Kapusta kiszona","110x g",110,22,1.21,,,0.22,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,Przekąska,"Wasa Fiber Balance","2x porcja",20,65.8,2.6,,,1,0.2,,,,,8.4,0.4,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2024-01-06,Przekąska,"Naturell scampi serveringsklar","80x g",80,64.8,14.4,,,0.4,,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,Przekąska,"Real Mayonnaise","23x g",23,165.83,0.253,,,18.17,1.4789,11.0078,5.5867,1.61,0,0.299,0.299,8.8458,,,,,,,,,,,,,,,,,,,,,,,159.2313,,,0.345
2024-01-06,Przekąska,Marchew,"40x g",40,13.2,0.4,0.4,,0.08,0.016,0,0.048,0.008,0.04,3.48,2,,1.44,,12.8,662.4,0.02,0.02,,0.06,,,1.36,,0.204,0.18,5.28,0.136,12.8,1.2,6.4,0.04,112.8,,32.8,14.4,0.2,0.084
2024-01-06,Kolacja,"Mager Cottage cheese","150x g",150,118.5,19.5,,,3,1.95,,,,,3.15,3.15,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2024-01-07,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-07,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-01-07,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-07,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-07,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2024-01-07,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-01-07,"II śniadanie",Banan,"100x g",100,97,1,1,0,0.3,0.12,0.03,0.06,0.02,0.04,23.5,19.2,0,1.7,0,22,8,0.04,0.1,0.37,0.36,,0,9,0,0.27,0.5,0.5,0.18,20,2.8,33,0.1,395,1.04,1,6,0.4,0
2024-01-07,Obiad,"Medium Egg Noodles - 6 Nests","55x g",55,195.25,2.09,,,0.715,0.165,,,,,39.6,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,0.825
2024-01-07,Obiad,"Rema 1000 Raps- og Olivenolje","4x g",4,33.12,0,,,3.68,0.304,2.44,1.04,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-07,Obiad,"Mięso z piersi kurczaka","220x g",220,217.8,47.3,0,47.3,2.86,0.66,0.66,0.66,,,0,0,127.6,0,,26.4,13.2,0.22,0.44,,1.32,,0.88,0,0,0.66,27.28,,1.1,528,0,72.6,0,847,,121,11,0.88,
2024-01-07,Obiad,"Sweet chili sauce","45x g",45,80.55,0,,,0.225,0,,,,,19.35,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2024-01-07,Obiad,"Kapusta kiszona","150x g",150,30,1.65,,,0.3,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-07,Przekąska,"Wasa Fiber Balance","4x porcja",40,131.6,5.2,,,2,0.4,,,,,16.8,0.8,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,0.44
2024-01-07,Przekąska,"Real Mayonnaise","10x g",10,72.1,0.11,,,7.9,0.643,4.786,2.429,0.7,0,0.13,0.13,3.846,,,,,,,,,,,,,,,,,,,,,,,69.231,,,0.15
2024-01-07,Przekąska,"Naturell scampi serveringsklar","30x g",30,24.3,5.4,,,0.15,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-07,Przekąska,"Røkt Laks","95x g",95,213.75,21.85,,,14.25,2.375,,,,,0.475,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,2.945
2024-01-08,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-08,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-01-08,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-08,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-08,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2024-01-08,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-01-08,"II śniadanie",Banan,"110x g",110,106.7,1.1,1.1,0,0.33,0.132,0.033,0.066,0.022,0.044,25.85,21.12,0,1.87,0,24.2,8.8,0.044,0.11,0.407,0.396,,0,9.9,0,0.297,0.55,0.55,0.198,22,3.08,36.3,0.11,434.5,1.144,1.1,6.6,0.44,0
2024-01-08,"II śniadanie",Marchew,"60x g",60,19.8,0.6,0.6,,0.12,0.024,0,0.072,0.012,0.06,5.22,3,,2.16,,19.2,993.6,0.03,0.03,,0.09,,,2.04,,0.306,0.27,7.92,0.204,19.2,1.8,9.6,0.06,169.2,,49.2,21.6,0.3,0.126
2024-01-08,Obiad,"Medium Egg Noodles - 6 Nests","55x g",55,195.25,2.09,,,0.715,0.165,,,,,39.6,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,0.825
2024-01-08,Obiad,"Rema 1000 Raps- og Olivenolje","5x g",5,41.4,0,,,4.6,0.38,3.05,1.3,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-08,Obiad,"Mięso z piersi kurczaka","290x g",290,287.1,62.35,0,62.35,3.77,0.87,0.87,0.87,,,0,0,168.2,0,,34.8,17.4,0.29,0.58,,1.74,,1.16,0,0,0.87,35.96,,1.45,696,0,95.7,0,1116.5,,159.5,14.5,1.16,
2024-01-08,Obiad,"Sweet chili sauce","65x g",65,116.35,0,,,0.325,0,,,,,27.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2024-01-08,Obiad,"Kapusta kiszona","120x g",120,24,1.32,,,0.24,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-08,Przekąska,"Wafle ryzowe Rema1000","1x porcja",8,30.32,0.672,,,0.224,0.056,,,,,6.24,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176
2024-01-08,Przekąska,"Norweski dżem truskawkowy","35x g",35,50.75,0.105,,,0.035,0,,,,,12.25,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-08,Przekąska,"Wasa Fiber Balance","2x porcja",20,65.8,2.6,,,1,0.2,,,,,8.4,0.4,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2024-01-08,Przekąska,"Røkt Laks","20x g",20,45,4.6,,,3,0.5,,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2024-01-08,Przekąska,"Mager Cottage cheese","70x g",70,55.3,9.1,,,1.4,0.91,,,,,1.47,1.47,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2024-01-08,Przekąska,"Norweski dżem truskawkowy","20x g",20,29,0.06,,,0.02,0,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-08,Kolacja,"Tine mleko ekstra lett","200x g",200,74,7,,,1,0.6,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-01-08,Kolacja,"Kokt skinke","170x g",170,161.5,28.9,,,4.08,,,,,,2.21,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06
2024-01-09,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-09,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-01-09,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-01-09,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
