Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2024-09-28,Śniadanie,"Q Frokost Yoghurt Vanilje","200x g",200,144,9,,,5.4,3.6,,,,,15,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-09-28,"II śniadanie",Marchew,"85x g",85,28.05,0.85,0.85,,0.17,0.034,0,0.102,0.017,0.085,7.395,4.25,,3.06,,27.2,1407.6,0.0425,0.0425,,0.1275,,,2.89,,0.4335,0.3825,11.22,0.289,27.2,2.55,13.6,0.085,239.7,,69.7,30.6,0.425,0.1785
2024-09-28,"II śniadanie",Banan,"150x g",150,145.5,1.5,1.5,0,0.45,0.18,0.045,0.09,0.03,0.06,35.25,28.8,0,2.55,0,33,12,0.06,0.15,0.555,0.54,,0,13.5,0,0.405,0.75,0.75,0.27,30,4.2,49.5,0.15,592.5,1.56,1.5,9,0.6,0
2024-09-28,"II śniadanie",Mandarynka,"90x g",90,40.5,0.54,0.54,,0.18,0.018,0.027,0.036,0.009,0.027,10.08,8.28,0,1.71,,18.9,14.4,0.099,0.018,,0.063,,0,27.72,0,0.18,0.18,,0.063,16.2,0.72,15.3,0.045,170.1,,1.08,27,0.27,0
2024-09-28,Obiad,"Mięso z piersi kurczaka","240x g",240,237.6,51.6,0,51.6,3.12,0.72,0.72,0.72,,,0,0,139.2,0,,28.8,14.4,0.24,0.48,,1.44,,0.96,0,0,0.72,29.76,,1.2,576,0,79.2,0,924,,132,12,0.96,
2024-09-28,Obiad,"Oliwa z oliwek","5x g",5,44.85,0,,,4.98,0.743,3.506,0.5305,0.0415,0.489,0.01,0,0,0,,,,,,,,,,0,,0.5975,,,0.003,0.05,0.25,0,0.0035,,,0.05,0,0.02,0
2024-09-28,Obiad,"Kupiec Kasza Gryczana Prazona","50x g",50,172,6.5,6.3,,1.6,0.3,,,,0,32,0.4,,3,,,,,,,,,,,,,,,,,,,,,,0,,,0.02
2024-09-28,Obiad,"Kapusta kiszona","150x g",150,30,1.65,,,0.3,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,Kolacja,"Tine mleko ekstra lett","270x ml",270,99.9,9.45,,,1.35,0.81,,,,,12.15,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2024-09-29,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-09-29,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-09-29,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,Śniadanie,"Płatki owsiane, górskie extra","50x g",50,188.5,7.5,,,3.7,1,,,,,28.5,0.65,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-09-29,Śniadanie,"Q Frokost Yoghurt Vanilje","200x g",200,144,9,,,5.4,3.6,,,,,15,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-09-29,"II śniadanie",Mandarynka,"200x g",200,90,1.2,1.2,,0.4,0.04,0.06,0.08,0.02,0.06,22.4,18.4,0,3.8,,42,32,0.22,0.04,,0.14,,0,61.6,0,0.4,0.4,,0.14,36,1.6,34,0.1,378,,2.4,60,0.6,0
2024-09-29,"II śniadanie",Marchew,"30x g",30,9.9,0.3,0.3,,0.06,0.012,0,0.036,0.006,0.03,2.61,1.5,,1.08,,9.6,496.8,0.015,0.015,,0.045,,,1.02,,0.153,0.135,3.96,0.102,9.6,0.9,4.8,0.03,84.6,,24.6,10.8,0.15,0.063
2024-09-29,"II śniadanie",Banan,"150x g",150,145.5,1.5,1.5,0,0.45,0.18,0.045,0.09,0.03,0.06,35.25,28.8,0,2.55,0,33,12,0.06,0.15,0.555,0.54,,0,13.5,0,0.405,0.75,0.75,0.27,30,4.2,49.5,0.15,592.5,1.56,1.5,9,0.6,0
2024-09-29,Obiad,"Mięso z piersi kurczaka","245x g",245,242.55,52.675,0,52.675,3.185,0.735,0.735,0.735,,,0,0,142.1,0,,29.4,14.7,0.245,0.49,,1.47,,0.98,0,0,0.735,30.38,,1.225,588,0,80.85,0,943.25,,134.75,12.25,0.98,
2024-09-29,Obiad,"Oliwa z oliwek","5x g",5,44.85,0,,,4.98,0.743,3.506,0.5305,0.0415,0.489,0.01,0,0,0,,,,,,,,,,0,,0.5975,,,0.003,0.05,0.25,0,0.0035,,,0.05,0,0.02,0
2024-09-29,Obiad,"Kupiec Kasza Gryczana Prazona","50x g",50,172,6.5,6.3,,1.6,0.3,,,,0,32,0.4,,3,,,,,,,,,,,,,,,,,,,,,,0,,,0.02
2024-09-29,Obiad,"Kapusta kiszona","150x g",150,30,1.65,,,0.3,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,Przekąska,"Grześki Wafel przekładany kremem kakaowym w czekoladzie mlecznej 36 g","1x opakowanie",36,191.16,3.6,,,10.8,6.48,,,,,19.8,11.9988,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.1296
2024-09-29,Kolacja,"Wasa Fiber Balance","4x porcja",40,131.6,5.2,,,2,0.4,,,,,16.8,0.8,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,0.44
2024-09-29,Kolacja,"Mager Cottage cheese","210x g",210,165.9,27.3,,,4.2,2.73,,,,,4.41,4.41,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.84
2024-09-29,Kolacja,Pomidor,"100x g",100,19,0.9,0.9,0,0.2,0.05,0.02,0.12,0.01,0.11,4.1,2.8,0,1.2,0,39,107,0.06,0.04,0.09,0.15,2,0,23,0,1.22,1,7.9,0.26,21,1.1,8,0.06,282,0.3,8,9,0.5,0.02
2024-09-29,Kolacja,"Norweski dżem truskawkowy","50x g",50,72.5,0.15,,,0.05,0,,,,,17.5,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-09-29,Kolacja,"Tine mleko ekstra lett","250x ml",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2024-09-30,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-09-30,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-09-30,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,Śniadanie,"Płatki owsiane, górskie extra","50x g",50,188.5,7.5,,,3.7,1,,,,,28.5,0.65,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-09-30,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-09-30,"II śniadanie",Mandarynka,"90x g",90,40.5,0.54,0.54,,0.18,0.018,0.027,0.036,0.009,0.027,10.08,8.28,0,1.71,,18.9,14.4,0.099,0.018,,0.063,,0,27.72,0,0.18,0.18,,0.063,16.2,0.72,15.3,0.045,170.1,,1.08,27,0.27,0
2024-09-30,"II śniadanie",Marchew,"60x g",60,19.8,0.6,0.6,,0.12,0.024,0,0.072,0.012,0.06,5.22,3,,2.16,,19.2,993.6,0.03,0.03,,0.09,,,2.04,,0.306,0.27,7.92,0.204,19.2,1.8,9.6,0.06,169.2,,49.2,21.6,0.3,0.126
2024-09-30,"II śniadanie",Banan,"60x g",60,58.2,0.6,0.6,0,0.18,0.072,0.018,0.036,0.012,0.024,14.1,11.52,0,1.02,0,13.2,4.8,0.024,0.06,0.222,0.216,,0,5.4,0,0.162,0.3,0.3,0.108,12,1.68,19.8,0.06,237,0.624,0.6,3.6,0.24,0
2024-09-30,Obiad,"Mięso z piersi kurczaka","230x g",230,227.7,49.45,0,49.45,2.99,0.69,0.69,0.69,,,0,0,133.4,0,,27.6,13.8,0.23,0.46,,1.38,,0.92,0,0,0.69,28.52,,1.15,552,0,75.9,0,885.5,,126.5,11.5,0.92,
2024-09-30,Obiad,"Oliwa z oliwek","7x g",7,62.79,0,,,6.972,1.0402,4.9084,0.7427,0.0581,0.6846,0.014,0,0,0,,,,,,,,,,0,,0.8365,,,0.0042,0.07,0.35,0,0.0049,,,0.07,0,0.028,0
2024-09-30,Obiad,"Kupiec Kasza Gryczana Prazona","50x g",50,172,6.5,6.3,,1.6,0.3,,,,0,32,0.4,,3,,,,,,,,,,,,,,,,,,,,,,0,,,0.02
2024-09-30,Obiad,"Kapusta kiszona","150x g",150,30,1.65,,,0.3,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,Przekąska,"Grześki Wafel przekładany kremem o smaku toffi w czekoladzie mlecznej 36 g","1x porcja",36,191.16,2.808,,,10.8,6.48,,,,,20.16,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1512
2024-09-30,Kolacja,"Wasa Fiber Balance","2x porcja",20,65.8,2.6,,,1,0.2,,,,,8.4,0.4,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2024-09-30,Kolacja,"Mager cottage cheese vanilje","145x g",145,114.55,18.85,,,2.61,1.74,,,,,3.77,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6525
2024-09-30,Kolacja,"Tine mleko ekstra lett","250x ml",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
