Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2024-07-04,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-07-04,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-07-04,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-07-04,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-07-04,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,"II śniadanie",Marchew,"100x g",100,33,1,1,,0.2,0.04,0,0.12,0.02,0.1,8.7,5,,3.6,,32,1656,0.05,0.05,,0.15,,,3.4,,0.51,0.45,13.2,0.34,32,3,16,0.1,282,,82,36,0.5,0.21
2024-07-04,Obiad,"Tine mleko ekstra lett","500x ml",500,185,17.5,,,2.5,1.5,,,,,22.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2024-07-04,Obiad,"Whey salted carmel","23x g",23,88.32,16.859,,,1.61,1.035,,,,,1.633,1.219,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552
2024-07-04,Obiad,Banan,"135x g",135,130.95,1.35,1.35,0,0.405,0.162,0.0405,0.081,0.027,0.054,31.725,25.92,0,2.295,0,29.7,10.8,0.054,0.135,0.4995,0.486,,0,12.15,0,0.3645,0.675,0.675,0.243,27,3.78,44.55,0.135,533.25,1.404,1.35,8.1,0.54,0
2024-07-04,Kolacja,"Mięso z piersi kurczaka","220x g",220,217.8,47.3,0,47.3,2.86,0.66,0.66,0.66,,,0,0,127.6,0,,26.4,13.2,0.22,0.44,,1.32,,0.88,0,0,0.66,27.28,,1.1,528,0,72.6,0,847,,121,11,0.88,
2024-07-04,Kolacja,"Oliwa z oliwek najwyższej jakości z pierwszego tłoczenia Kalamata O.D.O","6x g",6,49.68,0,,,5.52,0.84,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,Kolacja,"Гречневая крупа","50x g",50,174.5,6.3,,,1.55,0.3,,,,,34.65,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,Kolacja,"Kapusta kiszona","200x g",200,40,2.2,,,0.4,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,Kolacja,"Tine mleko ekstra lett","300x ml",300,111,10.5,,,1.5,0.9,,,,,13.5,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2024-07-04,Kolacja,"Mager Cottage cheese","105x g",105,82.95,13.65,,,2.1,1.365,,,,,2.205,2.205,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.42
2024-07-06,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-07-06,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-07-06,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-07-06,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-07-06,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,Obiad,"Mięso z piersi kurczaka","240x g",240,237.6,51.6,0,51.6,3.12,0.72,0.72,0.72,,,0,0,139.2,0,,28.8,14.4,0.24,0.48,,1.44,,0.96,0,0,0.72,29.76,,1.2,576,0,79.2,0,924,,132,12,0.96,
2024-07-06,Obiad,"Oliwa z oliwek najwyższej jakości z pierwszego tłoczenia Kalamata O.D.O","8x g",8,66.24,0,,,7.36,1.12,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,Obiad,"Гречневая крупа","50x g",50,174.5,6.3,,,1.55,0.3,,,,,34.65,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,Obiad,"Kapusta kiszona","200x g",200,40,2.2,,,0.4,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,Przekąska,"Krone-is sjokolade","250x g",250,785,9.75,,,45,32.5,,,,,85,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2024-07-06,Kolacja,"Mager Cottage cheese","100x g",100,79,13,,,2,1.3,,,,,2.1,2.1,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2024-07-07,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-07-07,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-07-07,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-07-07,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-07-07,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,"II śniadanie",Marchew,"200x g",200,66,2,2,,0.4,0.08,0,0.24,0.04,0.2,17.4,10,,7.2,,64,3312,0.1,0.1,,0.3,,,6.8,,1.02,0.9,26.4,0.68,64,6,32,0.2,564,,164,72,1,0.42
2024-07-07,"II śniadanie",Banan,"125x g",125,121.25,1.25,1.25,0,0.375,0.15,0.0375,0.075,0.025,0.05,29.375,24,0,2.125,0,27.5,10,0.05,0.125,0.4625,0.45,,0,11.25,0,0.3375,0.625,0.625,0.225,25,3.5,41.25,0.125,493.75,1.3,1.25,7.5,0.5,0
2024-07-07,"II śniadanie",Arbuz,"1100x g",1100,330,6.6,6.6,0,1.1,0,0,0,0,0,83.05,68.2,0,4.4,,33,308,0.88,0.22,2.42,0.55,,0,110,0,0.55,2.2,1.1,0.77,121,11,110,0.44,1430,4.4,11,77,2.64,0.33
2024-07-07,Obiad,"Kapusta pekińska","150x g",150,24,1.8,1.8,0,0.3,0.075,0.03,0.165,0.12,0.045,4.8,2.1,0,2.85,,115.5,210,0.06,0.075,,0.345,,0,40.5,0,0.18,0.6,,0.42,55.5,0,22.5,0.06,225,,13.8,67.5,0.45,0.03
2024-07-07,Obiad,Marchew,"100x g",100,33,1,1,,0.2,0.04,0,0.12,0.02,0.1,8.7,5,,3.6,,32,1656,0.05,0.05,,0.15,,,3.4,,0.51,0.45,13.2,0.34,32,3,16,0.1,282,,82,36,0.5,0.21
2024-07-07,Obiad,"Ogórek zielony","45x g",45,6.3,0.315,0.315,,0.045,0.0135,0,0.018,0.009,0.009,1.305,0,0,0.225,,6.75,12.6,0.0135,0.018,,0.018,,,3.6,0,0.072,0.0855,7.38,0.108,10.35,1.305,3.6,0.0495,56.25,,5.04,6.75,0.09,0.0135
2024-07-07,Obiad,Awokado,"55x g",55,92.95,1.1,1.1,0,8.415,0.99,6.3305,0.7315,0.0385,0.693,4.07,0.77,0,1.815,,34.1,3.85,0.0605,0.066,,0.154,,0,4.4,0,0.715,1.045,11.55,0.22,22.55,1.1,21.45,0.099,330,,5.5,6.05,0.55,0.0165
2024-07-07,Obiad,"Naturell scampi serveringsklar","120x g",120,97.2,21.6,,,0.6,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,Obiad,"Premium light soy sauce","25x g",25,23,1.925,,,0.125,0.025,,,,,3.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2024-07-07,Obiad,"Papier ryżowy kwadratowy 22cm","55x g",55,192.5,0,,,0,,,,,,47.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,Przekąska,"Tine mleko ekstra lett","250x ml",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2024-07-07,Kolacja,"Wasa Husman 520g","4x porcja",52,171.6,4.68,,,1.04,0.208,,,,,31.2,0.78,,10.4,,,,,,,,,,,,,,,,,,,,,,208,,,0.52
2024-07-07,Kolacja,"Mager Cottage cheese","180x g",180,142.2,23.4,,,3.6,2.34,,,,,3.78,3.78,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-07-07,Kolacja,"Papryka konserwowa","90x g",90,37.8,0.81,,,0.27,0.09,,,,,7.11,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-07-08,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-07-08,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-07-08,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-07-08,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,"II śniadanie",Marchew,"200x g",200,66,2,2,,0.4,0.08,0,0.24,0.04,0.2,17.4,10,,7.2,,64,3312,0.1,0.1,,0.3,,,6.8,,1.02,0.9,26.4,0.68,64,6,32,0.2,564,,164,72,1,0.42
2024-07-08,Obiad,"Kapusta pekińska","170x g",170,27.2,2.04,2.04,0,0.34,0.085,0.034,0.187,0.136,0.051,5.44,2.38,0,3.23,,130.9,238,0.068,0.085,,0.391,,0,45.9,0,0.204,0.68,,0.476,62.9,0,25.5,0.068,255,,15.64,76.5,0.51,0.034
2024-07-08,Obiad,Marchew,"170x g",170,56.1,1.7,1.7,,0.34,0.068,0,0.204,0.034,0.17,14.79,8.5,,6.12,,54.4,2815.2,0.085,0.085,,0.255,,,5.78,,0.867,0.765,22.44,0.578,54.4,5.1,27.2,0.17,479.4,,139.4,61.2,0.85,0.357
2024-07-08,Obiad,"Ogórek zielony","120x g",120,16.8,0.84,0.84,,0.12,0.036,0,0.048,0.024,0.024,3.48,0,0,0.6,,18,33.6,0.036,0.048,,0.048,,,9.6,0,0.192,0.228,19.68,0.288,27.6,3.48,9.6,0.132,150,,13.44,18,0.24,0.036
2024-07-08,Obiad,Awokado,"115x g",115,194.35,2.3,2.3,0,17.595,2.07,13.2365,1.5295,0.0805,1.449,8.51,1.61,0,3.795,,71.3,8.05,0.1265,0.138,,0.322,,0,9.2,0,1.495,2.185,24.15,0.46,47.15,2.3,44.85,0.207,690,,11.5,12.65,1.15,0.0345
2024-07-08,Obiad,"Naturell scampi serveringsklar","150x g",150,121.5,27,,,0.75,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,Obiad,"Premium light soy sauce","32x g",32,29.44,2.464,,,0.16,0.032,,,,,4.48,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5.504
2024-07-08,Obiad,"Papier ryżowy kwadratowy 22cm","77x g",77,269.5,0,,,0,,,,,,66.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,Przekąska,"Tine mleko ekstra lett","250x ml",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2024-07-08,Kolacja,"Tine mleko ekstra lett","500x ml",500,185,17.5,,,2.5,1.5,,,,,22.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2024-07-08,Kolacja,"Whey salted carmel","27x g",27,103.68,19.791,,,1.89,1.215,,,,,1.917,1.431,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648
2024-07-08,Kolacja,Banan,"125x g",125,121.25,1.25,1.25,0,0.375,0.15,0.0375,0.075,0.025,0.05,29.375,24,0,2.125,0,27.5,10,0.05,0.125,0.4625,0.45,,0,11.25,0,0.3375,0.625,0.625,0.225,25,3.5,41.25,0.125,493.75,1.3,1.25,7.5,0.5,0
2024-07-09,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-07-09,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-07-09,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-07-09,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-07-09,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,"II śniadanie",Marchew,"130x g",130,42.9,1.3,1.3,,0.26,0.052,0,0.156,0.026,0.13,11.31,6.5,,4.68,,41.6,2152.8,0.065,0.065,,0.195,,,4.42,,0.663,0.585,17.16,0.442,41.6,3.9,20.8,0.13,366.6,,106.6,46.8,0.65,0.273
2024-07-09,"II śniadanie","Tine mleko ekstra lett","400x ml",400,148,14,,,2,1.2,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2024-07-09,"II śniadanie","Whey salted carmel","26x g",26,99.84,19.058,,,1.82,1.17,,,,,1.846,1.378,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624
2024-07-09,"II śniadanie",Banan,"150x g",150,145.5,1.5,1.5,0,0.45,0.18,0.045,0.09,0.03,0.06,35.25,28.8,0,2.55,0,33,12,0.06,0.15,0.555,0.54,,0,13.5,0,0.405,0.75,0.75,0.27,30,4.2,49.5,0.15,592.5,1.56,1.5,9,0.6,0
2024-07-09,Obiad,"Mięso z piersi kurczaka","260x g",260,257.4,55.9,0,55.9,3.38,0.78,0.78,0.78,,,0,0,150.8,0,,31.2,15.6,0.26,0.52,,1.56,,1.04,0,0,0.78,32.24,,1.3,624,0,85.8,0,1001,,143,13,1.04,
2024-07-09,Obiad,"Oliwa z oliwek najwyższej jakości z pierwszego tłoczenia Kalamata O.D.O","8x g",8,66.24,0,,,7.36,1.12,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,Obiad,"Гречневая крупа","50x g",50,174.5,6.3,,,1.55,0.3,,,,,34.65,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,Obiad,"Kapusta kiszona","200x g",200,40,2.2,,,0.4,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,Obiad,"Sweet chili sauce","42x g",42,75.18,0,,,0.21,0,,,,,18.06,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2024-07-09,Przekąska,Banan,"125x g",125,121.25,1.25,1.25,0,0.375,0.15,0.0375,0.075,0.025,0.05,29.375,24,0,2.125,0,27.5,10,0.05,0.125,0.4625,0.45,,0,11.25,0,0.3375,0.625,0.625,0.225,25,3.5,41.25,0.125,493.75,1.3,1.25,7.5,0.5,0
2024-07-10,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-07-10,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-07-10,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-07-10,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-07-10,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,"II śniadanie",Marchew,"95x g",95,31.35,0.95,0.95,,0.19,0.038,0,0.114,0.019,0.095,8.265,4.75,,3.42,,30.4,1573.2,0.0475,0.0475,,0.1425,,,3.23,,0.4845,0.4275,12.54,0.323,30.4,2.85,15.2,0.095,267.9,,77.9,34.2,0.475,0.1995
2024-07-10,"II śniadanie","Tine mleko ekstra lett","300x ml",300,111,10.5,,,1.5,0.9,,,,,13.5,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2024-07-10,"II śniadanie","Whey salted carmel","22x g",22,84.48,16.126,,,1.54,0.99,,,,,1.562,1.166,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2024-07-10,"II śniadanie",Banan,"125x g",125,121.25,1.25,1.25,0,0.375,0.15,0.0375,0.075,0.025,0.05,29.375,24,0,2.125,0,27.5,10,0.05,0.125,0.4625,0.45,,0,11.25,0,0.3375,0.625,0.625,0.225,25,3.5,41.25,0.125,493.75,1.3,1.25,7.5,0.5,0
2024-07-10,"II śniadanie","Ogórek zielony","80x g",80,11.2,0.56,0.56,,0.08,0.024,0,0.032,0.016,0.016,2.32,0,0,0.4,,12,22.4,0.024,0.032,,0.032,,,6.4,0,0.128,0.152,13.12,0.192,18.4,2.32,6.4,0.088,100,,8.96,12,0.16,0.024
2024-07-10,"II śniadanie","Kapusta pekińska","80x g",80,12.8,0.96,0.96,0,0.16,0.04,0.016,0.088,0.064,0.024,2.56,1.12,0,1.52,,61.6,112,0.032,0.04,,0.184,,0,21.6,0,0.096,0.32,,0.224,29.6,0,12,0.032,120,,7.36,36,0.24,0.016
2024-07-10,"II śniadanie",Awokado,"65x g",65,109.85,1.3,1.3,0,9.945,1.17,7.4815,0.8645,0.0455,0.819,4.81,0.91,0,2.145,,40.3,4.55,0.0715,0.078,,0.182,,0,5.2,0,0.845,1.235,13.65,0.26,26.65,1.3,25.35,0.117,390,,6.5,7.15,0.65,0.0195
2024-07-10,Obiad,"Mięso z piersi kurczaka","280x g",280,277.2,60.2,0,60.2,3.64,0.84,0.84,0.84,,,0,0,162.4,0,,33.6,16.8,0.28,0.56,,1.68,,1.12,0,0,0.84,34.72,,1.4,672,0,92.4,0,1078,,154,14,1.12,
2024-07-10,Obiad,"Oliwa z oliwek najwyższej jakości z pierwszego tłoczenia Kalamata O.D.O","10x g",10,82.8,0,,,9.2,1.4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,Obiad,"Гречневая крупа","20x g",20,69.8,2.52,,,0.62,0.12,,,,,13.86,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,Obiad,"Kapusta kiszona","200x g",200,40,2.2,,,0.4,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,Obiad,"Sweet chili sauce","31x g",31,55.49,0,,,0.155,0,,,,,13.33,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2024-07-10,Przekąska,"Sætre Sprø Digestivekjeks Bakt med Solsikkeolje","14x g",14,69.3,0.91,,,3.08,0.266,,,0,0,9.24,3.08,,0.448,,,,,,,,,,,,,,,,,,,,,,,,,0.196
2024-07-10,Kolacja,"Tine mleko ekstra lett","260x ml",260,96.2,9.1,,,1.3,0.78,,,,,11.7,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2024-07-10,Kolacja,"Rema 1000 Prima Digestive Fullkornkjeks","14x g",14,65.38,1.246,,,2.52,0.182,1.82,0.28,0,0,8.96,2.52,,0.924,,,,,,,,,,,,,,,,,,,,,,,,,0.154
2024-07-11,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2024-07-11,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2024-07-11,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2024-07-11,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-07-11,Śniadanie,"Blåbar freskfryset","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,"II śniadanie",Marchew,"150x g",150,49.5,1.5,1.5,,0.3,0.06,0,0.18,0.03,0.15,13.05,7.5,,5.4,,48,2484,0.075,0.075,,0.225,,,5.1,,0.765,0.675,19.8,0.51,48,4.5,24,0.15,423,,123,54,0.75,0.315
2024-07-11,"II śniadanie",Banan,"125x g",125,121.25,1.25,1.25,0,0.375,0.15,0.0375,0.075,0.025,0.05,29.375,24,0,2.125,0,27.5,10,0.05,0.125,0.4625,0.45,,0,11.25,0,0.3375,0.625,0.625,0.225,25,3.5,41.25,0.125,493.75,1.3,1.25,7.5,0.5,0
