Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2023-09-07,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-07,"II śniadanie",Fullkornstortillas,"60x g",60,176.4,5.88,,,3.54,0.54,,,,,28.2,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2023-09-07,"II śniadanie",Awokado,"40x g",40,67.6,0.8,0.8,0,6.12,0.72,4.604,0.532,0.028,0.504,2.96,0.56,0,1.32,,24.8,2.8,0.044,0.048,,0.112,,0,3.2,0,0.52,0.76,8.4,0.16,16.4,0.8,15.6,0.072,240,,4,4.4,0.4,0.012
2023-09-07,"II śniadanie","Prior Egg fra Frittgående Norske Høner","68x g",68,101.32,8.84,,,7.208,2.04,,,0,0,0.204,0.204,,,,45.56,,,0,,,,0.816,,0,0.0068,,,,,0.0204,,,,14.28,,,,0.272
2023-09-07,"II śniadanie","Krakowska sucha","24x g",24,56.16,6.96,,,3.12,1.104,,,,,0.048,0,,0.12,,,,,,,,,,,,,,,,,,,,,,316.8,,,0.792
2023-09-07,"II śniadanie","Revet mozzarella","17x g",17,53.38,4.08,,,3.74,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-07,Obiad,Ziemniaki,"265x g",265,230.55,5.035,5.035,0,0.265,0.0265,0,0.159,0.0265,0.1325,54.325,0.795,,4.24,,39.75,2.65,0.265,0.106,,0.8745,,,29.15,0,0.1325,3.71,,0.9275,161.65,7.95,60.95,0.371,1301.15,,21.2,10.6,1.59,0.053
2023-09-07,Obiad,Marchew,"170x g",170,56.1,1.7,1.7,,0.34,0.068,0,0.204,0.034,0.17,14.79,8.5,,6.12,,54.4,2815.2,0.085,0.085,,0.255,,,5.78,,0.867,0.765,22.44,0.578,54.4,5.1,27.2,0.17,479.4,,139.4,61.2,0.85,0.357
2023-09-07,Obiad,"Mięso z piersi kurczaka","230x g",230,227.7,49.45,0,49.45,2.99,0.69,0.69,0.69,,,0,0,133.4,0,,27.6,13.8,0.23,0.46,,1.38,,0.92,0,0,0.69,28.52,,1.15,552,0,75.9,0,885.5,,126.5,11.5,0.92,
2023-09-07,Przekąska,"Sætre Marie Kjeks","4x g",4,18,0.304,,,0.48,0.048,,,0,0,3.04,0.8,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,0.048
2023-09-07,Przekąska,Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-09-07,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","11x g",11,50.71,0.913,,,2.035,0.198,,,0,0,6.754,1.705,,0.88,,,,,,,,,,,,,,,,29.7,,7.7,,,,,,0.286,0.077
2023-09-07,Kolacja,"Borówka amerykańska","175x g",175,106.75,1.05,,,1.05,,,,,,26.25,15.75,,,,10.5,,0.07,0.07,0.21,,,,17.5,,,0.735,,,,,,,,,,,,
2023-09-08,Śniadanie,Mleko,"280x g",280,114.8,9.8,,,2.8,1.68,,,,,12.6,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2023-09-08,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-08,Śniadanie,"Kirsebær uten sten","20x g",20,8.2,0.14,,,0,0,,,,,1.8,1.8,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-08,Śniadanie,"Maliny mrożone","35x g",35,10.15,0.385,,,0.175,0,,,,,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035
2023-09-08,Śniadanie,"Smoothie blanding jordbaer OG banan","90x g",90,44.1,0.63,,,0.45,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-08,Śniadanie,Tyttebær,"15x g",15,6.6,0.105,,,0.09,,,,,,1.05,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-08,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-08,"II śniadanie","Kapusta pekińska","60x g",60,9.6,0.72,0.72,0,0.12,0.03,0.012,0.066,0.048,0.018,1.92,0.84,0,1.14,,46.2,84,0.024,0.03,,0.138,,0,16.2,0,0.072,0.24,,0.168,22.2,0,9,0.024,90,,5.52,27,0.18,0.012
2023-09-08,"II śniadanie","Ogórek zielony","55x g",55,7.7,0.385,0.385,,0.055,0.0165,0,0.022,0.011,0.011,1.595,0,0,0.275,,8.25,15.4,0.0165,0.022,,0.022,,,4.4,0,0.088,0.1045,9.02,0.132,12.65,1.595,4.4,0.0605,68.75,,6.16,8.25,0.11,0.0165
2023-09-08,"II śniadanie",Pomidor,"80x g",80,15.2,0.72,0.72,0,0.16,0.04,0.016,0.096,0.008,0.088,3.28,2.24,0,0.96,0,31.2,85.6,0.048,0.032,0.072,0.12,1.6,0,18.4,0,0.976,0.8,6.32,0.208,16.8,0.88,6.4,0.048,225.6,0.24,6.4,7.2,0.4,0.016
2023-09-08,"II śniadanie","Dansk rugbrød","145x g",145,395.85,14.5,11.455,,17.4,2.03,,,,,40.6,4.205,,9.135,,,,,,,,,,,,,,,,,,,,,,498.8,,,1.218
2023-09-08,"II śniadanie","Salami popularne","50x g",50,275.5,11.2,0,11.2,25.25,8.39,12.505,1.71,0.21,1.5,0.85,0.3,54,0.05,,1.9,2.5,0.165,0.115,,0.16,,0.5,0.15,0.38,0.545,2.185,,1.585,71,2.05,9,0.05,111,,519.6,6,1,1.3
2023-09-08,"II śniadanie","Cottage cheese","50x g",50,39.5,6.5,,,1,0.65,,,,,1.05,1.05,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-09-08,Obiad,Ziemniaki,"130x g",130,113.1,2.47,2.47,0,0.13,0.013,0,0.078,0.013,0.065,26.65,0.39,,2.08,,19.5,1.3,0.13,0.052,,0.429,,,14.3,0,0.065,1.82,,0.455,79.3,3.9,29.9,0.182,638.3,,10.4,5.2,0.78,0.026
2023-09-08,Obiad,Marchew,"70x g",70,23.1,0.7,0.7,,0.14,0.028,0,0.084,0.014,0.07,6.09,3.5,,2.52,,22.4,1159.2,0.035,0.035,,0.105,,,2.38,,0.357,0.315,9.24,0.238,22.4,2.1,11.2,0.07,197.4,,57.4,25.2,0.35,0.147
2023-09-08,Obiad,Brokuły,"125x g",125,38.75,3.75,3.75,,0.5,0.0625,0.025,0.175,0.1375,0.0375,6.5,2.875,,3.125,,148.75,191.25,0.0875,0.15,0.625,0.2,,0,103.75,0,1.625,0.75,127,0.5,82.5,18.75,28.75,0.0375,481.25,3.125,9,60,1.125,0.025
2023-09-08,Obiad,"Mięso z piersi kurczaka","120x g",120,118.8,25.8,0,25.8,1.56,0.36,0.36,0.36,,,0,0,69.6,0,,14.4,7.2,0.12,0.24,,0.72,,0.48,0,0,0.36,14.88,,0.6,288,0,39.6,0,462,,66,6,0.48,
2023-09-08,Przekąska,Marchew,"44x g",44,14.52,0.44,0.44,,0.088,0.0176,0,0.0528,0.0088,0.044,3.828,2.2,,1.584,,14.08,728.64,0.022,0.022,,0.066,,,1.496,,0.2244,0.198,5.808,0.1496,14.08,1.32,7.04,0.044,124.08,,36.08,15.84,0.22,0.0924
2023-09-08,Przekąska,Jabłko,"165x g",165,82.5,0.66,0.66,0,0.66,0.066,0.0165,0.1485,0.0165,0.132,19.965,16.005,0,3.3,0,9.9,6.6,0.0495,0.0495,0.099,0.0495,,0,15.18,,0.8085,0.2805,2.145,0.264,14.85,2.64,4.95,0.066,221.1,0.495,3.3,6.6,0.495,0.0165
2023-09-08,Przekąska,"Sætre Marie Kjeks","4x g",4,18,0.304,,,0.48,0.048,,,0,0,3.04,0.8,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,0.048
2023-09-08,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","11x g",11,50.71,0.913,,,2.035,0.198,,,0,0,6.754,1.705,,0.88,,,,,,,,,,,,,,,,29.7,,7.7,,,,,,0.286,0.077
2023-09-08,Przekąska,"Krone-is sjokolade","1x opakowanie",426,1337.64,16.614,,,76.68,55.38,,,,,144.84,97.98,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852
2023-09-09,Śniadanie,"Smoothie blanding jordbaer OG banan","90x g",90,44.1,0.63,,,0.45,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,Śniadanie,"Maliny mrożone","35x g",35,10.15,0.385,,,0.175,0,,,,,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035
2023-09-09,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-09,Śniadanie,"Kirsebær uten sten","20x g",20,8.2,0.14,,,0,0,,,,,1.8,1.8,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-09,Śniadanie,Tyttebær,"15x g",15,6.6,0.105,,,0.09,,,,,,1.05,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-09,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-09,"II śniadanie","Kapusta pekińska","100x g",100,16,1.2,1.2,0,0.2,0.05,0.02,0.11,0.08,0.03,3.2,1.4,0,1.9,,77,140,0.04,0.05,,0.23,,0,27,0,0.12,0.4,,0.28,37,0,15,0.04,150,,9.2,45,0.3,0.02
2023-09-09,"II śniadanie",Gruszka,"150x g",150,87,0.9,0.9,,0.3,0.06,0,0.135,0.03,0.105,21.6,14.85,0,3.15,,15,3,0.03,0.06,,0.03,,0,7.95,,0.6,0.135,,0.225,22.5,1.5,12,0.09,177,,3,18,0.45,0.015
2023-09-09,Obiad,Brokuły,"125x g",125,38.75,3.75,3.75,,0.5,0.0625,0.025,0.175,0.1375,0.0375,6.5,2.875,,3.125,,148.75,191.25,0.0875,0.15,0.625,0.2,,0,103.75,0,1.625,0.75,127,0.5,82.5,18.75,28.75,0.0375,481.25,3.125,9,60,1.125,0.025
2023-09-09,Obiad,Marchew,"70x g",70,23.1,0.7,0.7,,0.14,0.028,0,0.084,0.014,0.07,6.09,3.5,,2.52,,22.4,1159.2,0.035,0.035,,0.105,,,2.38,,0.357,0.315,9.24,0.238,22.4,2.1,11.2,0.07,197.4,,57.4,25.2,0.35,0.147
2023-09-09,Obiad,"Mięso z piersi kurczaka","120x g",120,118.8,25.8,0,25.8,1.56,0.36,0.36,0.36,,,0,0,69.6,0,,14.4,7.2,0.12,0.24,,0.72,,0.48,0,0,0.36,14.88,,0.6,288,0,39.6,0,462,,66,6,0.48,
2023-09-09,Obiad,Ziemniaki,"130x g",130,113.1,2.47,2.47,0,0.13,0.013,0,0.078,0.013,0.065,26.65,0.39,,2.08,,19.5,1.3,0.13,0.052,,0.429,,,14.3,0,0.065,1.82,,0.455,79.3,3.9,29.9,0.182,638.3,,10.4,5.2,0.78,0.026
2023-09-09,Przekąska,"Sætre Marie Kjeks","4x g",4,18,0.304,,,0.48,0.048,,,0,0,3.04,0.8,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,0.048
2023-09-09,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","23x g",23,106.03,1.909,,,4.255,0.414,,,0,0,14.122,3.565,,1.84,,,,,,,,,,,,,,,,62.1,,16.1,,,,,,0.598,0.161
2023-09-09,Przekąska,"Borówka amerykańska","300x g",300,183,1.8,,,1.8,,,,,,45,27,,,,18,,0.12,0.12,0.36,,,,30,,,1.26,,,,,,,,,,,,
2023-09-09,Kolacja,"Dansk rugbrød","135x g",135,368.55,13.5,10.665,,16.2,1.89,,,,,37.8,3.915,,8.505,,,,,,,,,,,,,,,,,,,,,,464.4,,,1.134
2023-09-09,Kolacja,Awokado,"50x g",50,84.5,1,1,0,7.65,0.9,5.755,0.665,0.035,0.63,3.7,0.7,0,1.65,,31,3.5,0.055,0.06,,0.14,,0,4,0,0.65,0.95,10.5,0.2,20.5,1,19.5,0.09,300,,5,5.5,0.5,0.015
2023-09-09,Kolacja,Pomidor,"80x g",80,15.2,0.72,0.72,0,0.16,0.04,0.016,0.096,0.008,0.088,3.28,2.24,0,0.96,0,31.2,85.6,0.048,0.032,0.072,0.12,1.6,0,18.4,0,0.976,0.8,6.32,0.208,16.8,0.88,6.4,0.048,225.6,0.24,6.4,7.2,0.4,0.016
2023-09-09,Kolacja,"Cottage cheese","60x g",60,47.4,7.8,,,1.2,0.78,,,,,1.26,1.26,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2023-09-09,Kolacja,Mleko,"225x g",225,92.25,7.875,,,2.25,1.35,,,,,10.125,10.125,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225
2023-09-09,Kolacja,"Salami popularne","30x g",30,165.3,6.72,0,6.72,15.15,5.034,7.503,1.026,0.126,0.9,0.51,0.18,32.4,0.03,,1.14,1.5,0.099,0.069,,0.096,,0.3,0.09,0.228,0.327,1.311,,0.951,42.6,1.23,5.4,0.03,66.6,,311.76,3.6,0.6,0.78
2023-09-10,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-10,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-10,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-10,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-10,Śniadanie,"Borówka brusznica","20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-10,Śniadanie,Mleko,"280x g",280,114.8,9.8,,,2.8,1.68,,,,,12.6,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2023-09-10,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-10,"II śniadanie","Dansk rugbrød","140x g",140,382.2,14,11.06,,16.8,1.96,,,,,39.2,4.06,,8.82,,,,,,,,,,,,,,,,,,,,,,481.6,,,1.176
2023-09-10,"II śniadanie",Awokado,"14x g",14,23.66,0.28,0.28,0,2.142,0.252,1.6114,0.1862,0.0098,0.1764,1.036,0.196,0,0.462,,8.68,0.98,0.0154,0.0168,,0.0392,,0,1.12,0,0.182,0.266,2.94,0.056,5.74,0.28,5.46,0.0252,84,,1.4,1.54,0.14,0.0042
2023-09-10,"II śniadanie",Pomidor,"100x g",100,19,0.9,0.9,0,0.2,0.05,0.02,0.12,0.01,0.11,4.1,2.8,0,1.2,0,39,107,0.06,0.04,0.09,0.15,2,0,23,0,1.22,1,7.9,0.26,21,1.1,8,0.06,282,0.3,8,9,0.5,0.02
2023-09-10,"II śniadanie","Ogórek zielony","45x g",45,6.3,0.315,0.315,,0.045,0.0135,0,0.018,0.009,0.009,1.305,0,0,0.225,,6.75,12.6,0.0135,0.018,,0.018,,,3.6,0,0.072,0.0855,7.38,0.108,10.35,1.305,3.6,0.0495,56.25,,5.04,6.75,0.09,0.0135
2023-09-10,"II śniadanie","Salami popularne","25x g",25,137.75,5.6,0,5.6,12.625,4.195,6.2525,0.855,0.105,0.75,0.425,0.15,27,0.025,,0.95,1.25,0.0825,0.0575,,0.08,,0.25,0.075,0.19,0.2725,1.0925,,0.7925,35.5,1.025,4.5,0.025,55.5,,259.8,3,0.5,0.65
2023-09-10,"II śniadanie","Kapusta pekińska","50x g",50,8,0.6,0.6,0,0.1,0.025,0.01,0.055,0.04,0.015,1.6,0.7,0,0.95,,38.5,70,0.02,0.025,,0.115,,0,13.5,0,0.06,0.2,,0.14,18.5,0,7.5,0.02,75,,4.6,22.5,0.15,0.01
2023-09-10,Przekąska,Jabłko,"165x g",165,82.5,0.66,0.66,0,0.66,0.066,0.0165,0.1485,0.0165,0.132,19.965,16.005,0,3.3,0,9.9,6.6,0.0495,0.0495,0.099,0.0495,,0,15.18,,0.8085,0.2805,2.145,0.264,14.85,2.64,4.95,0.066,221.1,0.495,3.3,6.6,0.495,0.0165
2023-09-10,Przekąska,Marchew,"150x g",150,49.5,1.5,1.5,,0.3,0.06,0,0.18,0.03,0.15,13.05,7.5,,5.4,,48,2484,0.075,0.075,,0.225,,,5.1,,0.765,0.675,19.8,0.51,48,4.5,24,0.15,423,,123,54,0.75,0.315
2023-09-10,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","11x g",11,50.71,0.913,,,2.035,0.198,,,0,0,6.754,1.705,,0.88,,,,,,,,,,,,,,,,29.7,,7.7,,,,,,0.286,0.077
2023-09-11,Śniadanie,Mleko,"270x g",270,110.7,9.45,,,2.7,1.62,,,,,12.15,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
2023-09-11,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-11,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-11,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-11,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-11,"II śniadanie",Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-09-11,"II śniadanie",Marchew,"115x g",115,37.95,1.15,1.15,,0.23,0.046,0,0.138,0.023,0.115,10.005,5.75,,4.14,,36.8,1904.4,0.0575,0.0575,,0.1725,,,3.91,,0.5865,0.5175,15.18,0.391,36.8,3.45,18.4,0.115,324.3,,94.3,41.4,0.575,0.2415
2023-09-11,Obiad,Bataty,"2x sztuka",260,227.448,3.12,3.12,0,0.78,0.26,,0.26,,,51.22,14.3,0,,,44.2,1703,0.442,0.026,1.534,0.234,,0,59.8,0,0.728,2.08,,0.78,130,5.2,46.8,0.364,962,2.6,104,62.4,1.82,0.26
2023-09-11,Obiad,"Mięso z piersi kurczaka","230x g",230,227.7,49.45,0,49.45,2.99,0.69,0.69,0.69,,,0,0,133.4,0,,27.6,13.8,0.23,0.46,,1.38,,0.92,0,0,0.69,28.52,,1.15,552,0,75.9,0,885.5,,126.5,11.5,0.92,
2023-09-11,Obiad,Marchew,"180x g",180,59.4,1.8,1.8,,0.36,0.072,0,0.216,0.036,0.18,15.66,9,,6.48,,57.6,2980.8,0.09,0.09,,0.27,,,6.12,,0.918,0.81,23.76,0.612,57.6,5.4,28.8,0.18,507.6,,147.6,64.8,0.9,0.378
2023-09-11,Obiad,Brokuły,"80x g",80,24.8,2.4,2.4,,0.32,0.04,0.016,0.112,0.088,0.024,4.16,1.84,,2,,95.2,122.4,0.056,0.096,0.4,0.128,,0,66.4,0,1.04,0.48,81.28,0.32,52.8,12,18.4,0.024,308,2,5.76,38.4,0.72,0.016
2023-09-11,Przekąska,"Sætre Marie Kjeks","16x g",16,72,1.216,,,1.92,0.192,,,0,0,12.16,3.2,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,0.192
2023-09-11,Kolacja,Pomidor,"105x g",105,19.95,0.945,0.945,0,0.21,0.0525,0.021,0.126,0.0105,0.1155,4.305,2.94,0,1.26,0,40.95,112.35,0.063,0.042,0.0945,0.1575,2.1,0,24.15,0,1.281,1.05,8.295,0.273,22.05,1.155,8.4,0.063,296.1,0.315,8.4,9.45,0.525,0.021
2023-09-11,Kolacja,"Cottage cheese","130x g",130,102.7,16.9,,,2.6,1.69,,,,,2.73,2.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2023-09-11,Kolacja,Mleko,"540x g",540,221.4,18.9,,,5.4,3.24,,,,,24.3,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2023-09-12,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-12,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-12,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-12,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-12,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-12,"II śniadanie",Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-09-12,"II śniadanie",Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-12,Obiad,Ziemniaki,"240x g",240,208.8,4.56,4.56,0,0.24,0.024,0,0.144,0.024,0.12,49.2,0.72,,3.84,,36,2.4,0.24,0.096,,0.792,,,26.4,0,0.12,3.36,,0.84,146.4,7.2,55.2,0.336,1178.4,,19.2,9.6,1.44,0.048
2023-09-12,Obiad,Brokuły,"80x g",80,24.8,2.4,2.4,,0.32,0.04,0.016,0.112,0.088,0.024,4.16,1.84,,2,,95.2,122.4,0.056,0.096,0.4,0.128,,0,66.4,0,1.04,0.48,81.28,0.32,52.8,12,18.4,0.024,308,2,5.76,38.4,0.72,0.016
2023-09-12,Obiad,Marchew,"240x g",240,79.2,2.4,2.4,,0.48,0.096,0,0.288,0.048,0.24,20.88,12,,8.64,,76.8,3974.4,0.12,0.12,,0.36,,,8.16,,1.224,1.08,31.68,0.816,76.8,7.2,38.4,0.24,676.8,,196.8,86.4,1.2,0.504
2023-09-12,Obiad,"Mięso z piersi kurczaka","270x g",270,267.3,58.05,0,58.05,3.51,0.81,0.81,0.81,,,0,0,156.6,0,,32.4,16.2,0.27,0.54,,1.62,,1.08,0,0,0.81,33.48,,1.35,648,0,89.1,0,1039.5,,148.5,13.5,1.08,
2023-09-12,Przekąska,"Sætre Marie Kjeks","8x g",8,36,0.608,,,0.96,0.096,,,0,0,6.08,1.6,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,0.096
2023-09-12,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","11x g",11,50.71,0.913,,,2.035,0.198,,,0,0,6.754,1.705,,0.88,,,,,,,,,,,,,,,,29.7,,7.7,,,,,,0.286,0.077
2023-09-12,Kolacja,Gruszka,"120x g",120,69.6,0.72,0.72,,0.24,0.048,0,0.108,0.024,0.084,17.28,11.88,0,2.52,,12,2.4,0.024,0.048,,0.024,,0,6.36,,0.48,0.108,,0.18,18,1.2,9.6,0.072,141.6,,2.4,14.4,0.36,0.012
2023-09-12,Kolacja,Mleko,"280x g",280,114.8,9.8,,,2.8,1.68,,,,,12.6,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2023-09-12,Kolacja,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-13,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-09-13,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-09-13,Śniadanie,Skogsboes,"30x g",30,18,0.33,,,0.3,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2023-09-13,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-09-13,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-09-13,Obiad,Bataty,"2x sztuka",260,227.448,3.12,3.12,0,0.78,0.26,,0.26,,,51.22,14.3,0,,,44.2,1703,0.442,0.026,1.534,0.234,,0,59.8,0,0.728,2.08,,0.78,130,5.2,46.8,0.364,962,2.6,104,62.4,1.82,0.26
