Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2023-11-01,Kolacja,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-11-01,Kolacja,Pomidor,"130x g",130,24.7,1.17,1.17,0,0.26,0.065,0.026,0.156,0.013,0.143,5.33,3.64,0,1.56,0,50.7,139.1,0.078,0.052,0.117,0.195,2.6,0,29.9,0,1.586,1.3,10.27,0.338,27.3,1.43,10.4,0.078,366.6,0.39,10.4,11.7,0.65,0.026
2023-11-01,Kolacja,"Mager Cottage cheese","150x g",150,118.5,19.5,,,3,1.95,,,,,3.15,3.15,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2023-11-01,Kolacja,"Tine Lettmelk 1% Fett","200x g",200,82,7,,,2,1.2,,,0,0,9,9,,,,,,,0.3,,,0.02,1.2,,0,,,,,230,0.04,,,342,,,260,,0.2
2023-11-02,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-02,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-02,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-02,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-02,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-02,"II śniadanie","Korzen mniszka lekarskiego o smaku czekoladowym - coffee alternative","12x g",12,39.48,0.12,,,1.2,,,,,,6.84,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108
2023-11-02,"II śniadanie",Banan,"75x g",75,72.75,0.75,0.75,0,0.225,0.09,0.0225,0.045,0.015,0.03,17.625,14.4,0,1.275,0,16.5,6,0.03,0.075,0.2775,0.27,,0,6.75,0,0.2025,0.375,0.375,0.135,15,2.1,24.75,0.075,296.25,0.78,0.75,4.5,0.3,0
2023-11-02,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-11-02,"II śniadanie",Marchew,"125x g",125,41.25,1.25,1.25,,0.25,0.05,0,0.15,0.025,0.125,10.875,6.25,,4.5,,40,2070,0.0625,0.0625,,0.1875,,,4.25,,0.6375,0.5625,16.5,0.425,40,3.75,20,0.125,352.5,,102.5,45,0.625,0.2625
2023-11-02,Obiad,"Torske-Filet uten skin","195x g",195,159.9,35.1,,,2.145,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.195
2023-11-02,Obiad,"ZD Duru Pirinç Riz","60x g",60,210,3.78,,,0.84,0.12,,,0,0,46.44,0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,0.06
2023-11-02,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","130x g",130,15.6,1.3,,,0.13,,,,,,1.82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2023-11-02,Obiad,"Cwikla z chrzanem - Rødbeter med pepperrot","95x g",95,53.2,1.71,,,0.095,0,,,,,9.785,9.31,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2023-11-02,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","75x g",75,350.25,6.675,,,13.5,0.975,9.75,1.5,0,0,48,13.5,,4.95,,,,,,,,,,,,,,,,,,,,,,,,,0.825
2023-11-02,Kolacja,Pomidor,"100x g",100,19,0.9,0.9,0,0.2,0.05,0.02,0.12,0.01,0.11,4.1,2.8,0,1.2,0,39,107,0.06,0.04,0.09,0.15,2,0,23,0,1.22,1,7.9,0.26,21,1.1,8,0.06,282,0.3,8,9,0.5,0.02
2023-11-02,Kolacja,"Mager Cottage cheese","150x g",150,118.5,19.5,,,3,1.95,,,,,3.15,3.15,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2023-11-02,Kolacja,"Tine Lettmelk 1% Fett","200x g",200,82,7,,,2,1.2,,,0,0,9,9,,,,,,,0.3,,,0.02,1.2,,0,,,,,230,0.04,,,342,,,260,,0.2
2023-11-03,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-03,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-03,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-03,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-03,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-03,"II śniadanie",Banan,"85x g",85,82.45,0.85,0.85,0,0.255,0.102,0.0255,0.051,0.017,0.034,19.975,16.32,0,1.445,0,18.7,6.8,0.034,0.085,0.3145,0.306,,0,7.65,0,0.2295,0.425,0.425,0.153,17,2.38,28.05,0.085,335.75,0.884,0.85,5.1,0.34,0
2023-11-03,"II śniadanie",Jabłko,"150x g",150,75,0.6,0.6,0,0.6,0.06,0.015,0.135,0.015,0.12,18.15,14.55,0,3,0,9,6,0.045,0.045,0.09,0.045,,0,13.8,,0.735,0.255,1.95,0.24,13.5,2.4,4.5,0.06,201,0.45,3,6,0.45,0.015
2023-11-03,"II śniadanie",Marchew,"125x g",125,41.25,1.25,1.25,,0.25,0.05,0,0.15,0.025,0.125,10.875,6.25,,4.5,,40,2070,0.0625,0.0625,,0.1875,,,4.25,,0.6375,0.5625,16.5,0.425,40,3.75,20,0.125,352.5,,102.5,45,0.625,0.2625
2023-11-03,Obiad,"Torske-Filet uten skin","205x g",205,168.1,36.9,,,2.255,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.205
2023-11-03,Obiad,"ZD Duru Pirinç Riz","60x g",60,210,3.78,,,0.84,0.12,,,0,0,46.44,0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,0.06
2023-11-03,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","75x g",75,350.25,6.675,,,13.5,0.975,9.75,1.5,0,0,48,13.5,,4.95,,,,,,,,,,,,,,,,,,,,,,,,,0.825
2023-11-03,Kolacja,"Tine mleko ekstra lett","410x g",410,151.7,14.35,,,2.05,1.23,,,,,18.45,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41
2023-11-04,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-04,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-04,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-04,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-04,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-04,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-11-04,"II śniadanie",Banan,"75x g",75,72.75,0.75,0.75,0,0.225,0.09,0.0225,0.045,0.015,0.03,17.625,14.4,0,1.275,0,16.5,6,0.03,0.075,0.2775,0.27,,0,6.75,0,0.2025,0.375,0.375,0.135,15,2.1,24.75,0.075,296.25,0.78,0.75,4.5,0.3,0
2023-11-04,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","15x g",15,70.05,1.335,,,2.7,0.195,1.95,0.3,0,0,9.6,2.7,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,0.165
2023-11-05,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-05,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-05,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-05,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-05,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-05,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-05,"II śniadanie",Banan,"70x g",70,67.9,0.7,0.7,0,0.21,0.084,0.021,0.042,0.014,0.028,16.45,13.44,0,1.19,0,15.4,5.6,0.028,0.07,0.259,0.252,,0,6.3,0,0.189,0.35,0.35,0.126,14,1.96,23.1,0.07,276.5,0.728,0.7,4.2,0.28,0
2023-11-05,"II śniadanie","Whey salted carmel","27x g",27,103.68,19.791,,,1.89,1.215,,,,,1.917,1.431,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648
2023-11-05,"II śniadanie","Tine Lettmelk 1% Fett","480x g",480,196.8,16.8,,,4.8,2.88,,,0,0,21.6,21.6,,,,,,,0.72,,,0.048,2.88,,0,,,,,552,0.096,,,820.8,,,624,,0.48
2023-11-05,"II śniadanie",Marchew,"150x g",150,49.5,1.5,1.5,,0.3,0.06,0,0.18,0.03,0.15,13.05,7.5,,5.4,,48,2484,0.075,0.075,,0.225,,,5.1,,0.765,0.675,19.8,0.51,48,4.5,24,0.15,423,,123,54,0.75,0.315
2023-11-05,Obiad,"Szczytno Premium Kasza Jeczmienna Perlowa","50x g",50,169,3.5,,,1.1,0.2,,,,0,34.5,0.25,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-11-05,Obiad,"Olej rzepakowy uniwersalny","6x g",6,54,0,,,6,0.4002,3.7782,1.5504,0.4842,1.062,0,,0,0,,0,0,0,0,,0,,0,0,0,1.6038,0,,0,0,0,0,0.0024,0,,0,0,0,0
2023-11-05,Obiad,"Kylling filet","245x g",245,271.95,56.35,,,5.145,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343
2023-11-05,Obiad,Cebula,"50x g",50,16.5,0.7,0.7,0,0.2,0.055,0.02,0.085,0.01,0.075,3.45,2.55,0,0.85,,8.5,1,0.015,0.015,,0.05,,0,3,0,0.06,0.1,0.2,0.12,7,0.9,4,0.03,60.5,,3,12.5,0.25,0.01
2023-11-05,Obiad,"Cwikla z chrzanem - Rødbeter med pepperrot","65x g",65,36.4,1.17,,,0.065,0,,,,,6.695,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65
2023-11-05,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","150x g",150,18,1.5,,,0.15,,,,,,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
2023-11-05,Obiad,"Norsk Cheddar smelter perfekt","25x g",25,98.75,6.5,,,8,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
2023-11-05,Kolacja,"Tine mleko ekstra lett","220x g",220,81.4,7.7,,,1.1,0.66,,,,,9.9,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-05,Kolacja,"Kakao o obniżonej zawartości tłuszczu","1x łyżeczka",5,15.2,1.15,1.15,0,0.5,0.345,,,,,0.7,0.025,,1.65,,,,,,,,,,,,,,,,,,,,,,1,,,0.0025
2023-11-05,Kolacja,"Mager Cottage cheese","200x g",200,158,26,,,4,2.6,,,,,4.2,4.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.8
2023-11-06,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-06,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-06,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-06,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-06,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-06,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-11-06,"II śniadanie",Banan,"150x g",150,145.5,1.5,1.5,0,0.45,0.18,0.045,0.09,0.03,0.06,35.25,28.8,0,2.55,0,33,12,0.06,0.15,0.555,0.54,,0,13.5,0,0.405,0.75,0.75,0.27,30,4.2,49.5,0.15,592.5,1.56,1.5,9,0.6,0
2023-11-06,Obiad,"Kasza gryczana prażoną kupiec","50x g",50,183.5,6.3,,,1.55,0.3,,,,0,34.65,0.35,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-11-06,Obiad,"Kylling filet","265x g",265,294.15,60.95,,,5.565,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371
2023-11-06,Obiad,"Olej rzepakowy uniwersalny","7x g",7,63,0,,,7,0.4669,4.4079,1.8088,0.5649,1.239,0,,0,0,,0,0,0,0,,0,,0,0,0,1.8711,0,,0,0,0,0,0.0028,0,,0,0,0,0
2023-11-06,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","155x g",155,18.6,1.55,,,0.155,,,,,,2.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65
2023-11-06,Obiad,"Norsk Cheddar smelter perfekt","25x g",25,98.75,6.5,,,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,Kolacja,"Jajko L","2x sztuka",112,156.4752,14,,,10.8752,3.2928,,,,,0.6608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4928
2023-11-06,Kolacja,Mleko,"200x g",200,82,7,,,2,1.2,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-08,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-08,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-08,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-08,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-08,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-08,"II śniadanie",Jabłko,"150x g",150,75,0.6,0.6,0,0.6,0.06,0.015,0.135,0.015,0.12,18.15,14.55,0,3,0,9,6,0.045,0.045,0.09,0.045,,0,13.8,,0.735,0.255,1.95,0.24,13.5,2.4,4.5,0.06,201,0.45,3,6,0.45,0.015
2023-11-08,"II śniadanie",Marchew,"60x g",60,19.8,0.6,0.6,,0.12,0.024,0,0.072,0.012,0.06,5.22,3,,2.16,,19.2,993.6,0.03,0.03,,0.09,,,2.04,,0.306,0.27,7.92,0.204,19.2,1.8,9.6,0.06,169.2,,49.2,21.6,0.3,0.126
2023-11-08,"II śniadanie","Jacobs Utvalgte  Økologiske Gårdsegg","61x g",61,85.4,7.32,,,5.978,1.769,,,0,0,0.549,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183
2023-11-08,"II śniadanie","Wasa Fiber Balance","2x porcja",20,65.8,2.6,,,1,0.2,,,,,8.4,0.4,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2023-11-08,Obiad,"Snackbar-Burger (Hamburger)","161x g",161,412.16,28.98,,,33.81,14.973,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.932
2023-11-08,Obiad,"Olej rzepakowy uniwersalny","7x g",7,63,0,,,7,0.4669,4.4079,1.8088,0.5649,1.239,0,,0,0,,0,0,0,0,,0,,0,0,0,1.8711,0,,0,0,0,0,0.0028,0,,0,0,0,0
2023-11-08,Obiad,Snackbar-Burgerbrød,"76x g",76,233.32,5.7,,,6.08,2.812,,,,,38.76,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608
2023-11-08,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","50x g",50,6,0.5,,,0.05,,,,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2023-11-08,Kolacja,"Tine mleko ekstra lett","400x g",400,148,14,,,2,1.2,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2023-11-08,Kolacja,"Wasa Fiber Balance","1x porcja",10,32.9,1.3,,,0.5,0.1,,,,,4.2,0.2,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,0.11
2023-11-08,Kolacja,"Mager Cottage cheese","165x g",165,130.35,21.45,,,3.3,2.145,,,,,3.465,3.465,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2023-11-08,Kolacja,Pomidor,"98x g",98,18.62,0.882,0.882,0,0.196,0.049,0.0196,0.1176,0.0098,0.1078,4.018,2.744,0,1.176,0,38.22,104.86,0.0588,0.0392,0.0882,0.147,1.96,0,22.54,0,1.1956,0.98,7.742,0.2548,20.58,1.078,7.84,0.0588,276.36,0.294,7.84,8.82,0.49,0.0196
2023-11-09,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-11-09,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-09,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-11-09,Śniadanie,"Młyny Stoisław Płatki owsiane górskie ekstra 500 g","50x g",50,188,5.95,5.95,,3.6,0.65,0,0,,,31.2,0.45,0,3.45,,0,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005
2023-11-09,Śniadanie,"Yogurth Natural (tine)","200x g",200,138,8.2,,,6.8,4.6,,,,,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-11-09,"II śniadanie",Banan,"90x g",90,87.3,0.9,0.9,0,0.27,0.108,0.027,0.054,0.018,0.036,21.15,17.28,0,1.53,0,19.8,7.2,0.036,0.09,0.333,0.324,,0,8.1,0,0.243,0.45,0.45,0.162,18,2.52,29.7,0.09,355.5,0.936,0.9,5.4,0.36,0
2023-11-09,"II śniadanie",Marchew,"105x g",105,34.65,1.05,1.05,,0.21,0.042,0,0.126,0.021,0.105,9.135,5.25,,3.78,,33.6,1738.8,0.0525,0.0525,,0.1575,,,3.57,,0.5355,0.4725,13.86,0.357,33.6,3.15,16.8,0.105,296.1,,86.1,37.8,0.525,0.2205
2023-11-09,Obiad,Fullkornstortillas,"162x g",162,476.28,15.876,,,9.558,1.458,,,,,76.14,2.592,,10.368,,,,,,,,,,,,,,,,,,,,,,,,,1.3608
2023-11-09,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","90x g",90,10.8,0.9,,,0.09,,,,,,1.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2023-11-09,Obiad,"Philadelphia light","47x g",47,70.5,3.384,,,5.17,3.478,,,,,2.444,2.444,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,0.329
2023-11-09,Obiad,Awokado,"100x g",100,169,2,2,0,15.3,1.8,11.51,1.33,0.07,1.26,7.4,1.4,0,3.3,,62,7,0.11,0.12,,0.28,,0,8,0,1.3,1.9,21,0.4,41,2,39,0.18,600,,10,11,1,0.03
2023-11-09,Obiad,"Łosoś wędzony","93x g",93,189.72,19.53,,,12.09,1.674,,,,,0.651,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,2.418
