Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2023-10-03,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-03,Śniadanie,"Musli Hasselnøtt 78% fullkorn","50x g",50,186.5,5.5,,,3.8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-03,Śniadanie,"Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-10-03,"II śniadanie","Korzen mniszka lekarskiego o smaku czekoladowym - coffee alternative","12x g",12,39.48,0.12,,,1.2,,,,,,6.84,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108
2023-10-03,"II śniadanie","Kapusta pekińska","300x g",300,48,3.6,3.6,0,0.6,0.15,0.06,0.33,0.24,0.09,9.6,4.2,0,5.7,,231,420,0.12,0.15,,0.69,,0,81,0,0.36,1.2,,0.84,111,0,45,0.12,450,,27.6,135,0.9,0.06
2023-10-03,"II śniadanie","Ogórek zielony","80x g",80,11.2,0.56,0.56,,0.08,0.024,0,0.032,0.016,0.016,2.32,0,0,0.4,,12,22.4,0.024,0.032,,0.032,,,6.4,0,0.128,0.152,13.12,0.192,18.4,2.32,6.4,0.088,100,,8.96,12,0.16,0.024
2023-10-03,Obiad,Ziemniaki,"355x g",355,308.85,6.745,6.745,0,0.355,0.0355,0,0.213,0.0355,0.1775,72.775,1.065,,5.68,,53.25,3.55,0.355,0.142,,1.1715,,,39.05,0,0.1775,4.97,,1.2425,216.55,10.65,81.65,0.497,1743.05,,28.4,14.2,2.13,0.071
2023-10-03,Obiad,"Mięso z piersi kurczaka","235x g",235,232.65,50.525,0,50.525,3.055,0.705,0.705,0.705,,,0,0,136.3,0,,28.2,14.1,0.235,0.47,,1.41,,0.94,0,0,0.705,29.14,,1.175,564,0,77.55,0,904.75,,129.25,11.75,0.94,
2023-10-03,Obiad,"Olej rzepakowy uniwersalny","3x g",3,27,0,,,3,0.2001,1.8891,0.7752,0.2421,0.531,0,,0,0,,0,0,0,0,,0,,0,0,0,0.8019,0,,0,0,0,0,0.0012,0,,0,0,0,0
2023-10-03,Obiad,"Ogórek kiszony","250x g",250,30,2.5,,,0,0,,,,,3.5,0,,1.25,,,,,,,,,,,,,,,,,,,,,,1800,,,4.5
2023-10-03,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","30x g",30,140.1,2.67,,,5.4,0.39,3.9,0.6,0,0,19.2,5.4,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2023-10-03,Kolacja,"Cottage cheese","120x g",120,94.8,15.6,,,2.4,1.56,,,,,2.52,2.52,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.48
2023-10-03,Kolacja,Pomidor,"45x g",45,8.55,0.405,0.405,0,0.09,0.0225,0.009,0.054,0.0045,0.0495,1.845,1.26,0,0.54,0,17.55,48.15,0.027,0.018,0.0405,0.0675,0.9,0,10.35,0,0.549,0.45,3.555,0.117,9.45,0.495,3.6,0.027,126.9,0.135,3.6,4.05,0.225,0.009
2023-10-03,Kolacja,"Tine Lettmelk 1% Fett","200x g",200,82,7,,,2,1.2,,,0,0,9,9,,,,,,,0.3,,,0.02,1.2,,0,,,,,230,0.04,,,342,,,260,,0.2
2023-10-04,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,Śniadanie,"Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-10-04,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-10-04,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-04,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-04,Śniadanie,"Musli Hasselnøtt 78% fullkorn","50x g",50,186.5,5.5,,,3.8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-10-05,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-05,Śniadanie,Tyttebær,"20x g",20,8.8,0.14,,,0.12,,,,,,1.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-05,Śniadanie,"Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-10-05,Śniadanie,"Musli Hasselnøtt 78% fullkorn","50x g",50,186.5,5.5,,,3.8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-10-06,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-06,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-06,Śniadanie,"Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-10-06,Śniadanie,"Musli Hasselnøtt 78% fullkorn","50x g",50,186.5,5.5,,,3.8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-20,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-10-20,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-20,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-20,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-20,Śniadanie,"Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-10-20,Śniadanie,"Musli Hasselnøtt 78% fullkorn","50x g",50,186.5,5.5,,,3.8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-23,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-23,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-10-23,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-23,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-23,Śniadanie,"Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-10-23,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-10-23,"II śniadanie","Tine mleko ekstra lett","60x g",60,22.2,2.1,,,0.3,0.18,,,,,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
2023-10-23,"II śniadanie",Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-10-23,Obiad,"Basmati Ris Himalaya","50x g",50,178.5,4.4,,,0.25,0.05,,,,,39.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03
2023-10-23,Obiad,"Torske-Filet uten skin","200x g",200,164,36,,,2.2,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-10-23,Obiad,Marchew,"150x g",150,49.5,1.5,1.5,,0.3,0.06,0,0.18,0.03,0.15,13.05,7.5,,5.4,,48,2484,0.075,0.075,,0.225,,,5.1,,0.765,0.675,19.8,0.51,48,4.5,24,0.15,423,,123,54,0.75,0.315
2023-10-23,Obiad,Jabłko,"150x g",150,75,0.6,0.6,0,0.6,0.06,0.015,0.135,0.015,0.12,18.15,14.55,0,3,0,9,6,0.045,0.045,0.09,0.045,,0,13.8,,0.735,0.255,1.95,0.24,13.5,2.4,4.5,0.06,201,0.45,3,6,0.45,0.015
2023-10-23,Obiad,"Sól biała","2x szczypta",2,0,0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,0.0016,0.16,45.86,5.8,0.0032,0.16,,777,0.58,0.004,1.9426
2023-10-23,Obiad,"Oliwa z oliwek","2x g",2,17.94,0,,,1.992,0.2972,1.4024,0.2122,0.0166,0.1956,0.004,0,0,0,,,,,,,,,,0,,0.239,,,0.0012,0.02,0.1,0,0.0014,,,0.02,0,0.008,0
2023-10-23,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","15x g",15,70.05,1.335,,,2.7,0.195,1.95,0.3,0,0,9.6,2.7,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,0.165
2023-10-23,Przekąska,"Orzechy włoskie","1x garść",30,203.1,5.67,5.67,0,18.09,1.968,2.82,12.348,1.971,10.377,5.4,0.66,0,1.95,,19.8,2.4,0.117,0.036,,0.219,,0,1.74,0,0.78,0.357,,0.816,99.6,2.7,29.7,0.084,142.2,,1.2,26.1,0.54,0.003
2023-10-23,Kolacja,"Alpro Napój migdałowy 1 l","286x g",286,37.18,1.144,1.144,0,3.146,0.286,,,,0,0,0,,0.858,0,,,,0.6006,,,,1.0868,,2.145,5.148,,,,,,,,,,160.16,343.2,,0.4004
2023-10-23,Kolacja,Banan,"90x g",90,87.3,0.9,0.9,0,0.27,0.108,0.027,0.054,0.018,0.036,21.15,17.28,0,1.53,0,19.8,7.2,0.036,0.09,0.333,0.324,,0,8.1,0,0.243,0.45,0.45,0.162,18,2.52,29.7,0.09,355.5,0.936,0.9,5.4,0.36,0
2023-10-23,Kolacja,"Whey salted carmel","23x g",23,88.32,16.859,,,1.61,1.035,,,,,1.633,1.219,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552
2023-10-23,Kolacja,Pomidor,"120x g",120,22.8,1.08,1.08,0,0.24,0.06,0.024,0.144,0.012,0.132,4.92,3.36,0,1.44,0,46.8,128.4,0.072,0.048,0.108,0.18,2.4,0,27.6,0,1.464,1.2,9.48,0.312,25.2,1.32,9.6,0.072,338.4,0.36,9.6,10.8,0.6,0.024
2023-10-23,Kolacja,"Tine mleko ekstra lett","250x g",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-10-23,Kolacja,"Mager Cottage cheese","130x g",130,102.7,16.9,,,2.6,1.69,,,,,2.73,2.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2023-10-24,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-10-24,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-24,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-24,Śniadanie,"Tine mleko ekstra lett","210x g",210,77.7,7.35,,,1.05,0.63,,,,,9.45,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2023-10-24,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-10-24,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-10-24,"II śniadanie",Banan,"75x g",75,72.75,0.75,0.75,0,0.225,0.09,0.0225,0.045,0.015,0.03,17.625,14.4,0,1.275,0,16.5,6,0.03,0.075,0.2775,0.27,,0,6.75,0,0.2025,0.375,0.375,0.135,15,2.1,24.75,0.075,296.25,0.78,0.75,4.5,0.3,0
2023-10-24,Obiad,"Basmati Ris Himalaya","50x g",50,178.5,4.4,,,0.25,0.05,,,,,39.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03
2023-10-24,Obiad,"Sól himalajska 350 g","4x g",4,0,0,,,0,0,,,,,0,0,,0,,,,,,,,,,,,,,,,,121.04,,,,,1579.2,,,3.948
2023-10-24,Obiad,Jabłko,"135x g",135,67.5,0.54,0.54,0,0.54,0.054,0.0135,0.1215,0.0135,0.108,16.335,13.095,0,2.7,0,8.1,5.4,0.0405,0.0405,0.081,0.0405,,0,12.42,,0.6615,0.2295,1.755,0.216,12.15,2.16,4.05,0.054,180.9,0.405,2.7,5.4,0.405,0.0135
2023-10-24,Obiad,Marchew,"175x g",175,57.75,1.75,1.75,,0.35,0.07,0,0.21,0.035,0.175,15.225,8.75,,6.3,,56,2898,0.0875,0.0875,,0.2625,,,5.95,,0.8925,0.7875,23.1,0.595,56,5.25,28,0.175,493.5,,143.5,63,0.875,0.3675
2023-10-24,Obiad,"Torske-Filet uten skin","180x g",180,147.6,32.4,,,1.98,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2023-10-24,Przekąska,"Bułka słodka","1x opakowanie",120,343.2,9.48,,,8.52,,,,,,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24,Przekąska,"Rema 1000 Prima Digestive Fullkornkjeks","30x g",30,140.1,2.67,,,5.4,0.39,3.9,0.6,0,0,19.2,5.4,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2023-10-24,Kolacja,"Tine mleko ekstra lett","250x g",250,92.5,8.75,,,1.25,0.75,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-10-25,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-25,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-10-25,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-25,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-25,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-10-25,Śniadanie,"Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-10-27,Śniadanie,"Truskawki mrozone rema 1000","60x g",60,20.4,0.3,,,0.3,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-27,Śniadanie,"Maliny mrożone","30x g",30,8.7,0.33,,,0.15,0,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
2023-10-27,Śniadanie,"Blåbær (mrożone)","30x g",30,15.3,0.3,,,0.27,,,,,,2.25,2.25,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-27,Śniadanie,"Kirsebær uten sten","30x g",30,12.3,0.21,,,0,0,,,,,2.7,2.7,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-10-27,Śniadanie,"Q Naturell Yoghurt","200x g",200,126,10,,,6,4,,,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,274,,0.2
2023-10-27,Śniadanie,"Płatki owsiane, górskie extra","50x g",50,188.5,7.5,,,3.7,1,,,,,28.5,0.65,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-10-27,"II śniadanie",Jabłko,"160x g",160,80,0.64,0.64,0,0.64,0.064,0.016,0.144,0.016,0.128,19.36,15.52,0,3.2,0,9.6,6.4,0.048,0.048,0.096,0.048,,0,14.72,,0.784,0.272,2.08,0.256,14.4,2.56,4.8,0.064,214.4,0.48,3.2,6.4,0.48,0.016
2023-10-27,"II śniadanie",Marchew,"90x g",90,29.7,0.9,0.9,,0.18,0.036,0,0.108,0.018,0.09,7.83,4.5,,3.24,,28.8,1490.4,0.045,0.045,,0.135,,,3.06,,0.459,0.405,11.88,0.306,28.8,2.7,14.4,0.09,253.8,,73.8,32.4,0.45,0.189
